Address,Bedrooms,Bathrooms,Area,Zestimate,Year Built,Parking,HL,Monthcost,PI,PT,HI,HF,geo,label_0,label_1,label_2,label_3,label_4,Type_Apartment,Type_Condo,Type_Cooperative,Type_Miscellaneous,Type_Multi Family,Heating_Baseboard,"Heating_Baseboard, Forced air","Heating_Baseboard, Forced air, Other, Radiant","Heating_Baseboard, Heat pump","Heating_Baseboard, Other",Heating_Electric,"Heating_Electric, Gas",Heating_Forced air,"Heating_Forced air, Heat pump","Heating_Forced air, Heat pump, Wall","Heating_Forced air, Wall",Heating_Gas,Heating_Heat pump,"Heating_Heat pump, Other",Heating_No Data,Heating_Oil,Heating_Other,"Heating_Other, Radiant",Heating_Radiant,Heating_Wall,Cooling_Central,"Cooling_Central, Other","Cooling_Central, Wall",Cooling_No Data,Cooling_None,Cooling_Other,"Cooling_Other, Refrigeration","Cooling_Other, Wall",Cooling_Wall,"Cooling_Wall, Refrigeration"
2108.0,-0.9495900587380113,-0.6310746393895946,-0.1738650237078723,0.693832463807454,-2.130085957447615,0.0,0.006953735448821217,0.2670827152598753,0.5063016965080573,0.6289800492092296,0.620862861634504,-0.029824463904716974,"(42.357768, -71.064858)",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2135.0,3.4767248924762666,2.005711542712548,-0.12326923991983123,1.9000189262893497,-0.33795988064809523,-0.11442173839565033,-0.010948894014137714,0.7313965738398476,1.7595962625691002,1.7995252080880018,1.756253571836627,-0.18249167664059435,"(42.349688, -71.153964)",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11415.0,-0.9495900587380113,-0.6310746393895946,-0.18171785769317492,-1.4392259288467226,0.3340873981517247,0.0,-0.062418953720144645,-0.7614606423539874,-1.2825953497602274,-1.419473978828622,-1.3660708812192113,-0.18249167664059435,"(40.707917, -73.828212)",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30324.0,-0.21187090020229832,0.24785408797778624,-0.1552433196645488,-1.3614245444478976,0.9165283731115688,0.0,-0.4607524592709809,-0.7170863432112178,-1.2513582207580982,-1.1534409881743555,-1.2886578782508846,-0.1685524963473186,"(33.818405, -84.358175)",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10468.0,-0.9495900587380113,-0.6310746393895946,-0.17506724910627366,-1.451028315480623,-0.11394412104815524,0.0,-0.25039656308121344,-0.7876150305904541,-1.34583148895966,-1.4106062124734797,-1.4262809946390207,-0.18249167664059435,"(40.868093, -73.89973)",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2118.0,-0.21187090020229832,0.24785408797778624,-0.16186834898765426,1.7003026368036553,1.3645598923114486,-0.3138033304503464,0.15241259983536254,0.8374834744394488,1.6216957662426268,1.6532070632281552,1.6186304554484907,0.013320617955422286,"(42.337582, -71.070482)",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2121.0,-0.21187090020229832,-0.6310746393895946,-0.17729264505650602,-0.9110174188235773,-1.0100071594479152,0.0,-0.20675890376525102,-0.4687665897301567,-0.8650844548049378,-0.887407997520089,-0.8499841947637008,-0.09321454571461389,"(42.306267, -71.085897)",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2127.0,-0.21187090020229832,0.24785408797778624,-0.16721441512097104,0.8673036323035802,1.6557803797913706,0.0,-0.12731598552337078,0.35730066119914844,0.7912452635030908,0.7841659604242183,0.7756888675711571,-0.06965069331407629,"(42.334992, -71.03909300000001)",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2215.0,-0.21187090020229832,0.24785408797778624,-0.1593615811356684,1.6710939921165828,-1.0100071594479152,0.0,0.663756453871127,0.9288768985017092,1.5348413099928038,1.5600955164991621,1.5240145629316473,0.1649921749560657,"(42.347635, -71.103082)",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30309.0,-0.9495900587380113,-0.6310746393895946,-0.1694142318074076,-1.1197503180323227,0.13247321451177876,-0.3138033304503464,-0.07696484015879877,-0.5193121490186093,-1.070792377501887,-0.8608046984546625,-1.0650203141201635,-0.05471585728556655,"(33.799884000000006, -84.385805)",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10075.0,-0.9495900587380113,-0.6310746393895946,5.778455240832543,0.2872706228113163,-0.3155583046881012,0.0,-0.5043901185869433,0.540381378854416,0.260975951662066,0.3540792921998209,0.25100073634138814,0.4205438136661213,"(40.773361, -73.956216)",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11106.0,-0.21187090020229832,-0.6310746393895946,-0.172765115364654,-0.5738996314937169,0.0,0.0,0.11548842656800974,-0.09202585131273616,-0.44909732223999593,-0.5770361750901115,-0.548933627664653,0.11620504392960052,"(40.762211, -73.931528)",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2128.0,-0.21187090020229832,0.24785408797778624,-0.17391618223546385,-0.12848557469452712,-0.33795988064809523,0.0,-0.3007477084457854,-0.16137906056898518,-0.19462900305191796,-0.14694950686571417,-0.12746283372598616,-0.12109290630116541,"(42.361129, -71.006975)",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2131.0,0.5258482583334146,0.24785408797778624,-0.1547317343886333,-0.41613804717814595,-0.8979992796479452,0.0,-0.24480199137403877,-0.2986161314277491,-0.5016671247069941,-0.4839246283611183,-0.46291917992206794,-0.10449864404726569,"(42.284333000000004, -71.126228)",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2132.0,1.2635674168691275,1.126782815345167,-0.13319399427259154,0.34140583050695156,1.6557803797913706,0.0,-0.22801827625251478,0.06725143435203915,0.227453179074415,0.3230421099568232,0.3198122945354562,-0.09952036537109578,"(42.280454999999996, -71.162017)",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11219.0,-0.21187090020229832,0.24785408797778624,-0.16480996432416828,0.12609953195172444,1.5885756519113887,0.0,-0.21123456113099076,-0.0053343397424248755,0.15964575270393913,-0.3509081330339851,0.13918195427602756,-0.09454208669492586,"(40.632667, -73.996669)",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10011.0,0.0,-0.6310746393895946,-0.18235733928806927,-0.46412644781527135,-0.33795988064809523,0.0,0.7331291430400928,-0.08556072163630617,-0.3241488062314786,-0.38194531527698283,-0.4285134008250339,0.050159880159079656,"(40.742039, -74.00062)",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2135.0,-0.21187090020229832,-0.6310746393895946,-0.1603335931599078,-0.059035057508735174,1.3645598923114486,0.0,-0.013186722697007582,-0.05705537715386483,-0.1374879134138765,-0.08044125920214756,-0.06725272030617661,-0.03579839831612087,"(42.349688, -71.153964)",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2124.0,0.5258482583334146,-0.6310746393895946,-0.17013045119368927,-0.7768606077758065,-0.22595200084812522,0.0,-0.14969427235206945,-0.39765016328942676,-0.7515641567240288,-0.763259268548098,-0.7295639679240816,-0.07628839821563617,"(42.285804999999996, -71.070571)",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2131.0,0.5258482583334146,-0.6310746393895946,-0.17056529867821743,-0.9750902877731128,-0.8979992796479452,-0.3138033304503464,-0.3063422801529601,-0.552225536462253,-0.9808903964713686,-1.0159906096696512,-0.9704044216033199,-0.12275233252655537,"(42.284333000000004, -71.126228)",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11222.0,-0.21187090020229832,0.24785408797778624,2.3264204897508574e-17,1.6126185310668053,1.4317646201914307,0.0,-0.16424015879072357,0.688785491881559,1.613315073095714,0.7575626613587917,1.5326160077059057,-0.0806029064016501,"(40.72779, -73.94760500000001)",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10038.0,-0.21187090020229832,-0.6310746393895946,-0.16573081782081614,1.5666047356414305,0.5805047337116588,22.748000817209498,0.6615186251882571,0.0,1.627028934608844,1.7330169604244352,1.5326160077059057,0.09430061775445289,"(40.709278000000005, -74.002562)",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10065.0,-0.9495900587380113,-0.6310746393895946,3.7924044619372594,-0.14180042489487438,0.4012921260317067,-0.3138033304503464,-0.5032712042455083,0.0,-0.11082207158279048,-0.05827184331429203,-0.12746283372598616,0.5629225838045809,"(40.764612, -73.963122)",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10075.0,0.0,-0.6310746393895946,0.2780694090358636,-0.9023078262774763,0.11007163855178476,0.0,-0.4876064034654193,-0.2615885705536501,-0.8376567317786779,-0.9140112965855157,-0.9273971977320273,0.1341268471638122,"(40.773361, -73.956216)",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2127.0,-0.9495900587380113,-0.6310746393895946,-0.18087374198791437,-0.550685901156558,-1.0100071594479152,0.0,-0.3399097103960081,-0.35121877743142954,-0.5572844519546878,-0.5504328760246849,-0.5231292933418775,-0.1327088898788952,"(42.334992, -71.03909300000001)",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2122.0,-0.21187090020229832,0.24785408797778624,-0.16207298309802046,-0.47064490724587826,0.9613315250315567,-0.2473427997654477,0.02821310793608495,-0.2125123589189315,-0.47195375809521256,-0.4573213292956917,-0.4285134008250339,-0.02351864424823508,"(42.291413, -71.042158)",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2127.0,-0.21187090020229832,0.24785408797778624,-0.1646820680051894,0.32951941811936,-0.7859913998479752,0.0,-0.3399097103960081,0.036689003154370084,0.22440565429371945,0.31860822677925205,0.3198122945354562,-0.1327088898788952,"(42.334992, -71.03909300000001)",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2108.0,-0.9495900587380113,0.24785408797778624,-0.16227761720838665,1.6296046603515202,1.4317646201914307,-0.3138033304503464,0.27884992041751,0.8947880329350784,1.6712180439289293,1.7064136613590086,1.6616376793197833,0.05082365064923564,"(42.357768, -71.064858)",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10044.0,0.0,-0.6310746393895946,-0.17862276677388625,-0.6432047194904273,0.6701110375516347,0.0,0.32808215144064706,-0.1892966659899329,-0.49557207514560303,-0.5593006423798271,-0.5919408515359456,0.026927913003620053,"(40.761915, -73.949962)",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10021.0,-0.9495900587380113,-0.6310746393895946,2.3264204897508574e-17,-0.15419422356437237,0.37889055007171274,-0.3138033304503464,0.0,0.0,-0.11082207158279048,-0.05827184331429203,-0.12746283372598616,0.11321807672389857,"(40.769258, -73.958751)",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10003.0,-0.9495900587380113,-0.6310746393895946,-0.17657642567022433,1.6577338972796325,0.8941267971515747,0.0,0.35046043826934575,0.0,1.7656913121304911,1.897070637994566,1.6788405688683004,0.07206430633422728,"(40.731829, -73.989181)",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11414.0,-0.21187090020229832,0.24785408797778624,2.3264204897508574e-17,-1.2285507420238007,0.3340873981517247,0.0,0.0,-0.6727120440684483,-1.098220100528147,-1.2376847685482064,-1.194041985734041,-0.18249167664059435,"(40.657604, -73.84480400000001)",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2118.0,-0.9495900587380113,-0.6310746393895946,-0.17591136481153422,-0.18071727589307385,-1.234022919047855,0.0,-0.31193685186013476,-0.17724801522931335,-0.22205672607817786,-0.1735528059311408,-0.1618686128230202,-0.12441175875194535,"(42.337582, -71.070482)",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2119.0,-0.9495900587380113,-0.6310746393895946,-0.16041033095129514,-0.05904798454776464,-0.5619756402480353,-0.3138033304503464,-0.03220826650140145,-0.05529215996938392,-0.12377405190074654,-0.06270572649186314,-0.050049830757659605,-0.041440447482446775,"(42.324028999999996, -71.08501700000001)",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2135.0,-0.21187090020229832,-0.6310746393895946,-0.1744277675113793,-0.7469571347409003,0.4012921260317067,-0.3138033304503464,-0.08144049752453851,-0.38119346956760497,-0.7553735626998982,-0.763259268548098,-0.7295639679240816,-0.05604339826587852,"(42.349688, -71.153964)",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2130.0,-0.21187090020229832,-0.6310746393895946,-0.1670609395381964,-0.12724134718794125,-1.0100071594479152,-0.3138033304503464,-0.23137501927681955,-0.17695414569856652,-0.2639601918127416,-0.21789163770685188,-0.20487583669431272,-0.10051602110632976,"(42.309174, -71.113835)",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2118.0,-0.21187090020229832,-0.6310746393895946,-0.16422164125686547,1.015964581142409,-0.7859913998479752,0.0,0.11436951222657481,0.42018874077896745,0.789721501112743,0.7841659604242183,0.7756888675711571,0.0020365196227704807,"(42.337582, -71.070482)",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10021.0,-0.21187090020229832,0.24785408797778624,5.088531337732926,1.9823803237058182,0.26688267027174273,0.0,-0.5010333755626385,1.7693437564376082,1.9782561655840054,2.1231986800506926,1.893876688224763,0.8646062715804778,"(40.769258, -73.958751)",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10467.0,-0.9495900587380113,-0.6310746393895946,-0.17519514542525252,-1.4480615600233608,-0.18114884892813723,0.0,-0.20116433205807638,-0.739420427547976,-1.2475488147822287,-1.3041930162117732,-1.3316651021221773,-0.18249167664059435,"(40.869953, -73.865746)",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11224.0,-0.9495900587380113,-0.6310746393895946,-0.17596252333912576,-1.1600471304469169,0.42369370199170076,0.0,-0.055705467671535044,-0.466709503014929,-0.9999374263507157,-1.3263624320996286,-1.0822232036686805,0.00966988025956435,"(40.577372, -73.98870600000001)",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11205.0,-0.21187090020229832,0.24785408797778624,-0.1617404526686754,2.001654538898748,-0.33795988064809523,0.0,0.6055729081165104,0.0,1.9317814126783983,0.9969923529476314,1.8336665748049534,0.34918848597435254,"(40.694696, -73.966286)",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2127.0,-0.21187090020229832,0.24785408797778624,-0.16470764726898518,0.6012005338820768,-1.234022919047855,0.0,-0.2850829076656964,0.16364064043699542,0.45220813165071144,0.5669056847232341,0.5606527482146944,-0.11644651287007349,"(42.334992, -71.03909300000001)",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11415.0,-0.9495900587380113,-0.6310746393895946,-0.17647410861504123,-1.249974077455379,-0.3155583046881012,0.0,-0.10493769869467211,-0.6756507393759165,-1.105077031284712,-1.2421186517257776,-1.194041985734041,-0.18249167664059435,"(40.707917, -73.828212)",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2111.0,-0.21187090020229832,0.24785408797778624,-0.16688188469162596,0.7916093552665575,-1.0100071594479152,0.0,0.28444449212468464,0.46632625710621783,0.7927690258934386,0.7885998436017894,0.7756888675711571,0.05248307687462562,"(42.350518, -71.059077)",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2130.0,1.2635674168691275,1.126782815345167,-0.14577899206011238,-0.11737155288894599,1.3869614682714426,-0.3138033304503464,0.05171030910621855,-0.08820554741302752,-0.23424682520096005,-0.18685445546385412,-0.1704700575972787,-0.0165490541015972,"(42.309174, -71.113835)",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11215.0,-0.21187090020229832,0.24785408797778624,-0.16839106125557665,1.682162769285561,1.6557803797913706,0.0,0.1311532273480988,0.0,1.7032170541262326,0.815203142667216,1.6014275658999737,0.007014798298940395,"(40.662688, -73.98674)",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2124.0,0.5258482583334146,-0.6310746393895946,-0.1623287757359782,-0.5223465998442169,-0.8979992796479452,-0.3138033304503464,-0.0881539835731481,-0.28509813301339554,-0.556522570759514,-0.5504328760246849,-0.5231292933418775,-0.05803470973634649,"(42.285804999999996, -71.070571)",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2124.0,4.21444405101198,1.126782815345167,-0.09515762900827555,1.1267557691444248,-0.4947709123680532,-0.11442173839565033,-0.21794804717960037,0.4022626994034115,1.0868551672305586,1.0945377828541958,1.0767394346702048,-0.18249167664059435,"(42.285804999999996, -71.070571)",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11356.0,3.4767248924762666,1.126782815345167,-0.16982350002813998,1.7547577887152699,-0.7859913998479752,0.0,0.9804092124972131,0.800162044034603,1.9173056699700946,1.8749012221067107,1.8336665748049534,-0.18249167664059435,"(40.78485, -73.841279)",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2125.0,-0.21187090020229832,0.24785408797778624,-0.1616381356134923,-0.7135181165314359,1.6557803797913706,0.0,-0.2862018220071313,-0.2968529142432682,-0.47652504526625583,-0.4573213292956917,-0.4285134008250339,-0.11677839811515148,"(42.315682, -71.055555)",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11235.0,-0.9495900587380113,-0.6310746393895946,-0.17391618223546385,-0.9207644062517927,-0.15874727296814323,0.0,-0.1150079277675865,-0.4199842476261849,-0.7576592062854198,-1.140139338641642,-0.8499841947637008,-0.06599995561821835,"(40.583949, -73.949096)",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2114.0,-0.21187090020229832,0.24785408797778624,-0.1745300845665624,0.5863247437189218,-1.0324087354079092,0.0,-0.18997518864372703,0.18744407242748767,0.44992248806518975,0.5669056847232341,0.5606527482146944,-0.08823626703844398,"(42.363174, -71.068646)",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2113.0,-0.9495900587380113,-0.6310746393895946,-0.18130858947244252,-0.5064043289611313,-0.8531961277279572,0.0,-0.2492776487397785,-0.3174237813955455,-0.5367136596849928,-0.5238295769592582,-0.49732495901910195,-0.10582618502757767,"(42.365331, -71.055233)",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2116.0,-0.9495900587380113,-0.6310746393895946,-0.17903203499461864,0.1873252205550203,-1.4580386786477952,0.0,-0.018781294404182247,0.05226408828395143,0.08650515796724605,0.16342231556426332,0.17358773337306158,-0.037457824541510844,"(42.350578999999996, -71.076397)",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2118.0,0.0,-0.6310746393895946,-0.18327819278471713,-0.8389621032733485,-0.8979992796479452,0.0,-0.2022832463995113,-0.447314113985639,-0.8239428702655479,-0.8386352825668069,-0.8069769708924083,-0.0918870047343019,"(42.337582, -71.070482)",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
30308.0,-0.9495900587380113,-0.6310746393895946,-0.1733534384319568,-0.8965617574288799,1.4093630442314367,0.0,-0.0780837545002337,-0.41969037809543813,-0.87727455392772,-0.5859039414452538,-0.8499841947637008,-0.05504774253064454,"(33.771126, -84.378108)",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2124.0,2.739005733940554,0.24785408797778624,-0.12572484924422553,-0.6100985725359717,-0.4499677604480652,-0.2473427997654477,-0.31865033790874436,-0.42351068199514674,-0.6144255415927292,-0.6080733573331093,-0.5747379619874285,-0.18249167664059435,"(42.285804999999996, -71.070571)",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2125.0,-0.21187090020229832,0.24785408797778624,-0.16450301315861898,0.4959679726627303,1.6557803797913706,0.0,-0.11053227040184678,0.1668732052752104,0.36611555659606226,0.4737941379942408,0.4746383004721093,-0.06467241463790638,"(42.315682, -71.055555)",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11236.0,-0.9495900587380113,-0.6310746393895946,-0.17389060297166806,-0.9334005869030931,1.0061346769515447,-0.3138033304503464,0.04052116569186921,-0.497271934212598,-1.0090800006928022,-1.3307963152771998,-1.090824648442939,-0.019867906552377145,"(40.639413, -73.900664)",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2115.0,0.0,-1.9516138202555063e-16,-0.1861942288574354,-0.183086155795223,0.9837331009915508,0.0,-0.41935262863788836,-0.20722270736548878,-0.22510425085887342,-0.17798668910871193,-0.1618686128230202,-0.1562727422794328,"(42.337105, -71.105696)",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2118.0,-0.9495900587380113,0.24785408797778624,-0.17391618223546385,0.5945398770221458,-2.107684381487621,0.0,-0.2224237045453401,0.1795095950973236,0.45068436926036365,0.5669056847232341,0.5606527482146944,-0.0978609391457058,"(42.337582, -71.070482)",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
No Data,0.0,-0.6310746393895946,-0.18207596738631576,-0.10283509750031443,0.0,0.0,-0.04675415294005558,-0.09408293802796389,-0.19462900305191796,-0.14251562368814305,-0.12746283372598616,-0.045754955668460696,No Data,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2115.0,2.0012865754048406,1.126782815345167,-0.15657344138192902,1.4220125723371253,-1.0100071594479152,0.0,-0.11612684210902144,0.6529334091304472,1.3893220017145915,1.4093434884617444,1.3777900017692526,-0.06633184086329634,"(42.337105, -71.105696)",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2135.0,-0.21187090020229832,-0.6310746393895946,-0.17146057291106953,-0.4508439152124977,-0.4499677604480652,0.0,-0.2604667921541278,-0.30214256579671095,-0.5001433623166464,-0.4839246283611183,-0.46291917992206794,-0.10914503747835762,"(42.349688, -71.153964)",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
