Title,Sale price,Bedrooms,Bathrooms,Area,Zestimate,Type,Year built,Heating,Cooling,Parking,HOA / Lot,Sunscore,Monthly cost,Principal & interest,Property taxes,Home insurance,HOA fee
"136 W 75th St APT 3C, New York, NY 10023","$1,040,000 ",2 bds,1 ba,#NAME?,"$1,090,280 ",Cooperative,1927,No Data,Central,No Data,No Data,Great solar potentialSun Number™: 86.19,"$6,533 ","$4,149/mo",$763/mo,$364/mo,"$1,258/mo"
"70 W 139th St APT 7I, New York, NY 10037","$649,000 ",1 bd,1 ba,669 sqft,"$632,672 ",Condo,2018,No Data,No Data,1 space,$463/month,,"$3,684 ","$2,518/mo",$476/mo,$227/mo,$463/mo
"142 E 16th St APT 2E, New York, NY 10003","$750,000 ",1 bd,1 ba,#NAME?,"$728,043 ",Cooperative,1963,No Data,No Data,1 space,No Data,Limited solar potentialSun Number™: 52.59,"$5,124 ","$2,909/mo",$550/mo,$263/mo,"$1,402/mo"
"70 W 139th St APT 3B, New York, NY 10037","$915,000 ",2 bds,2 ba,"1,005 sqft","$900,750 ",Condo,2018,No Data,No Data,1 space,$699/month,,"$5,340 ","$3,650/mo",$671/mo,$320/mo,$699/mo
"753 Seneca Ave # 1, Ridgewood, NY 11385","$1,300,000 ",18 bds,6 ba,"5,103 sqft",,Apartment,1905,No Data,No Data,No Data,$255 ,,"$6,551 ","$5,186/mo",$910/mo,$455/mo,$0/mo
"96 Perry St APT B13C, New York, NY 10014","$299,000 ",Studio,1 ba,"16,986 sqft","$292,825 ",Cooperative,1930,No Data,No Data,No Data,$18 ,Great solar potentialSun Number™: 95.02,"$2,229 ","$1,225/mo",$219/mo,$105/mo,$680/mo
"3561 Willett Ave, Bronx, NY 10467","$775,000 ",9 bds,4 ba,"2,400 sqft",,Multi Family,1901,Baseboard,No Data,2 spaces,$323 ,,"$3,891 ","$3,006/mo",$614/mo,$271/mo,$0/mo
"85 N 3rd St APT 314, Brooklyn, NY 11249","$1,599,000 ",1 bd,1 ba,"1,213 sqft","$1,555,191 ",Condo,1910,Forced air,Other,Attached Garage,$778/month,,"$8,582 ","$6,379/mo",$866/mo,$560/mo,$778/mo
"121 Kingsland Ave # 1R, Brooklyn, NY 11222","$1,150,000 ",2 bds,2 ba,#NAME?,"$1,129,622 ",Condo,2009,No Data,No Data,No Data,$307/month,,"$5,920 ","$4,587/mo",$623/mo,$403/mo,$307/mo
"160 Cabrini Blvd APT 95, New York, NY 10033","$375,000 ",Studio,1 ba,554 sqft,"$369,525 ",Cooperative,No Data,No Data,No Data,No Data,$677 ,Great solar potentialSun Number™: 78.18,"$2,877 ","$1,536/mo",$275/mo,$131/mo,$935/mo
"3525 78th St APT 31, Jackson Heights, NY 11372","$699,000 ",2 bds,1 ba,#NAME?,"$689,304 ",Cooperative,1920,No Data,No Data,No Data,No Data,Great solar potentialSun Number™: 94.2,"$4,098 ","$2,711/mo",$489/mo,$245/mo,$653/mo
"3830 216th St, Flushing, NY","$1,580,000 ",5 bds,5 ba,"1,674 sqft","$1,491,520 ",Multi Family,2019,Other,Central,No Data,$944 ,Great solar potentialSun Number™: 95.01,"$7,962 ","$6,303/mo","$1,106/mo",$553/mo,$0/mo
"19320 Keno Ave, Jamaica, NY 11423","$2,150,000 ",8 bds,5 ba,"12,019 sqft","$1,921,014 ",Multi Family,1950,No Data,Central,2 spaces,$179 ,Great solar potentialSun Number™: 72.61,"$10,834 ","$8,577/mo","$1,505/mo",$753/mo,$0/mo
"11A Radde Pl, Brooklyn, NY 11233","$825,000 ",5 bds,2 ba,"1,920 sqft","$825,002 ",Multi Family,1899,No Data,No Data,No Data,$430 ,Great solar potentialSun Number™: 87.05,"$3,936 ","$3,200/mo",$447/mo,$289/mo,$0/mo
"143 Willow St, Brooklyn, NY 11201","$8,250,000 ",10 bds,5 ba,"4,160 sqft","$7,835,803 ",Multi Family,1844,No Data,Central,No Data,"$1,983 ",Great solar potentialSun Number™: 77.77,"$40,266 ","$32,910/mo","$4,469/mo","$2,888/mo",$0/mo
"60 State St APT 3B, Brooklyn, NY 11201","$1,995,000 ",2 bds,2 ba,"1,333 sqft","$1,875,299 ",Condo,2001,No Data,No Data,No Data,$728/month,Great solar potentialSun Number™: 85.77,"$10,465 ","$7,958/mo","$1,081/mo",$698/mo,$728/mo
"140 7th Ave APT 5E, New York, NY 10011","$1,100,000 ",1 bd,1 ba,775 sqft,"$1,053,925 ",Condo,1962,No Data,No Data,Attached Garage,"$1,292/month",Great solar potentialSun Number™: 71.79,,"$4,388/mo",$807/mo,$385/mo,"$1,292/mo"
"415 Broadway # MULTI, Brooklyn, NY 11211","$6,195,000 ",14 bds,13 ba,"6,850 sqft","$6,002,076 ",Multi Family,1895,No Data,No Data,No Data,$904 ,Candidate for a community solar programSun Number™: 22.99,,"$24,712/mo","$3,356/mo","$2,168/mo",$0/mo
"5936 70th St, Maspeth, NY 11378","$1,299,000 ",4 bds,3 ba,"2,425 sqft",,Multi Family,1950,Other,No Data,2 spaces,$536 ,Great solar potentialSun Number™: 92.6,,"$5,182/mo",$909/mo,$455/mo,$0/mo
"344 Degraw St APT 1C, Brooklyn, NY 11231","$1,200,000 ",2 bds,3 ba,"1,592 sqft","$1,172,000 ",Condo,2000,No Data,No Data,No Data,$849/month,Great solar potentialSun Number™: 89.45,,"$4,787/mo",$650/mo,$420/mo,$849/mo
"27 E 65th St APT 6E, New York, NY 10065","$599,000 ",1 bd,1 ba,"155,840 sqft","$586,754 ",Cooperative,1963,No Data,Central,1 space,$4 ,Great solar potentialSun Number™: 94.99,,"$2,324/mo",$439/mo,$210/mo,"$2,246/mo"
"220 Riverside Blvd APT 25D, New York, NY 10069","$5,999,000 ",5 bds,4 ba,#NAME?,"$5,768,269 ",Condo,2000,Gas,No Data,1 space,"$3,800/month",,,"$23,931/mo","$4,399/mo","$2,100/mo","$3,800/mo"
"7025 Yellowstone Blvd APT 16P, Forest Hills, NY 11375","$289,000 ",Studio,1 ba,"575,600 sqft","$285,437 ",Cooperative,1965,No Data,Central,No Data,$1 ,Great solar potentialSun Number™: 95,,"$1,184/mo",$202/mo,$101/mo,$719/mo
"42 Cedar St, Staten Island, NY 10304","$450,000 ",4 bds,2 ba,"1,320 sqft","$435,218 ",Multi Family,1920,Other,No Data,No Data,$341 ,Great solar potentialSun Number™: 76.6,,"$1,843/mo",$326/mo,$158/mo,$0/mo
"8517 150th St, Jamaica, NY 11435","$1,300,000 ",7 bds,4 ba,"2,900 sqft","$1,234,636 ",Multi Family,1935,No Data,No Data,Attached Garage,$448 ,Great solar potentialSun Number™: 87.8,,"$5,186/mo",$910/mo,$455/mo,$0/mo
"19147 115th Ave, Jamaica, NY 11412","$749,000 ",4 bds,3 ba,"1,619 sqft","$728,640 ",Multi Family,1920,Radiant,No Data,1 space,$463 ,Candidate for a community solar programSun Number™: 23.01,,"$2,905/mo",$524/mo,$262/mo,$0/mo
"231 Prospect Ave, Brooklyn, NY 11215","$1,988,000 ",6 bds,3 ba,"2,100 sqft","$1,876,578 ",Multi Family,1899,Radiant,None,On street,$947 ,Limited solar potentialSun Number™: 59.05,,"$7,930/mo","$1,077/mo",$696/mo,$0/mo
"221 Avenue M, Brooklyn, NY 11230","$799,000 ",2 bds,2 ba,"1,360 sqft","$731,149 ",Multi Family,1935,No Data,No Data,No Data,$588 ,Candidate for a community solar programSun Number™: 23.05,,"$3,099/mo",$433/mo,$280/mo,$0/mo
"14340 Roosevelt Ave APT 3A, Flushing, NY 11354","$359,000 ",1 bd,1 ba,#NAME?,"$346,525 ",Cooperative,1962,No Data,No Data,No Data,No Data,Great solar potentialSun Number™: 79,,"$1,470/mo",$251/mo,$126/mo,$0/mo
"593 17th St APT 3L, Brooklyn, NY 11218","$899,000 ",2 bds,1 ba,766 sqft,"$899,002 ",Condo,1999,No Data,No Data,No Data,$260/month,,,"$3,487/mo",$487/mo,$315/mo,$260/mo
"41 5th Ave APT 10D, New York, NY 10003","$1,250,000 ",1 bd,1 ba,700 sqft,"$1,209,677 ",Cooperative,1924,No Data,No Data,No Data,"$1,786 ",Great solar potentialSun Number™: 88.59,,"$4,986/mo",$917/mo,$438/mo,"$2,063/mo"
"305 E 24th St APT 2U, New York, NY 10010","$699,500 ",1 bd,1 ba,#NAME?,"$681,865 ",Cooperative,1964,No Data,No Data,No Data,No Data,Great solar potentialSun Number™: 88.58,,"$2,713/mo",$513/mo,$245/mo,$977/mo
"48 Summer St # HOME, Forest Hills, NY 11375","$2,250,000 ",5 bds,3 ba,"2,800 sqft",,Condo,1935,No Data,No Data,No Data,No Data,Great solar potentialSun Number™: 83.8,,"$8,975/mo","$1,575/mo",$788/mo,$0/mo
"388 E 57th St # 1, Brooklyn, NY 11203","$679,000 ",3 bds,2 ba,"1,720 sqft","$674,502 ",Multi Family,1955,No Data,No Data,2 spaces,$395 ,,,"$2,634/mo",$368/mo,$238/mo,$0/mo
"1170 Ocean Pkwy APT 4F, Brooklyn, NY 11230","$259,000 ",1 bd,1 ba,800 sqft,"$250,455 ",Cooperative,1965,No Data,Central,23 spaces,$324 ,Great solar potentialSun Number™: 95.05,,"$1,061/mo",$140/mo,$91/mo,"$1,215/mo"
"3110 28th Rd # A4, Astoria, NY 11102","$925,000 ",2 bds,1 ba,844 sqft,"$905,700 ",Condo,2019,No Data,No Data,No Data,$401/month,,,"$3,690/mo",$648/mo,$324/mo,$401/mo
"49 Murray St, New York, NY 10007","$7,850,000 ",5 bds,5 ba,"4,600 sqft",,Apartment,1930,No Data,Central,No Data,"$1,707 ",Candidate for a community solar programSun Number™: 23.02,,"$31,314/mo","$5,757/mo","$2,748/mo","$2,737/mo"
"350 W 42nd St APT 33C, New York, NY 10036","$1,395,000 ",1 bd,1 ba,818 sqft,"$1,325,826 ",Condo,2007,No Data,Central,Detached Garage,$818/month,Candidate for a community solar programSun Number™: 22.99,,"$5,565/mo","$1,023/mo",$488/mo,$818/mo
"77 Bleecker St APT 206, New York, NY 10012","$549,000 ",Studio,1 ba,525 sqft,"$535,159 ",Cooperative,1930,No Data,No Data,No Data,"$1,046 ",Great solar potentialSun Number™: 90.19,,"$2,249/mo",$403/mo,$192/mo,"$1,374/mo"
"210 Lafayette St APT 7C, New York, NY 10012","$1,495,000 ",1 bd,1 ba,673 sqft,"$1,433,666 ",Condo,2005,No Data,No Data,No Data,"$1,193/month",Great solar potentialSun Number™: 94.98,,"$5,964/mo","$1,096/mo",$523/mo,"$1,193/mo"
"334 W 85th St APT 4B, New York, NY 10024","$750,000 ",2 bds,1 ba,"18,840 sqft","$750,001 ",Cooperative,1910,No Data,No Data,No Data,$40 ,Great solar potentialSun Number™: 92.58,,"$2,909/mo",$550/mo,$263/mo,"$1,100/mo"
"350 W 42nd St APT 33C, New York, NY 10036","$1,395,000 ",1 bd,1 ba,818 sqft,"$1,325,826 ",Condo,2007,No Data,Central,Detached Garage,$818/month,Candidate for a community solar programSun Number™: 22.99,,"$5,565/mo","$1,023/mo",$488/mo,$818/mo
"150 E 61st St APT 15A, New York, NY 10065","$540,000 ",Studio,1 ba,625 sqft,"$525,503 ",Cooperative,1960,No Data,No Data,1 space,$864 ,Great solar potentialSun Number™: 93.38,,"$2,212/mo",$396/mo,$189/mo,"$1,215/mo"
"108 Leonard St APT 14D, New York, NY 10013","$12,100,000 ",3 bds,4 ba,"4,150 sqft","$11,363,478 ",Condo,1899,No Data,No Data,No Data,"$4,923/month",,,"$48,268/mo","$8,873/mo","$4,235/mo","$4,923/mo"
"641 5th Ave # 49G, New York, NY 10022","$3,900,000 ",2 bds,2 ba,"1,521 sqft","$3,734,505 ",Condo,1973,No Data,No Data,No Data,"$2,418/month",Candidate for a community solar programSun Number™: 22.99,,"$15,557/mo","$2,860/mo","$1,365/mo","$2,418/mo"
"401 E 74th St APT 18S, New York, NY 10021","$599,000 ",1 bd,1 ba,#NAME?,"$582,919 ",Cooperative,1962,No Data,No Data,1 space,No Data,,,"$2,324/mo",$439/mo,$210/mo,$891/mo
"250 E 65th St # 13DE, New York, NY 10065","$3,950,000 ",4 bds,5 ba,"2,867 sqft","$3,795,795 ",Condo,1963,No Data,No Data,No Data,"$2,799/month",,,"$15,757/mo","$2,897/mo","$1,383/mo","$2,799/mo"
"14447 Charter Rd APT 9A, Briarwood, NY 11435","$225,000 ",3 bds,1 ba,#NAME?,"$220,693 ",Cooperative,1948,No Data,No Data,No Data,No Data,,,$938/mo,$158/mo,$79/mo,$0/mo
"2240 77th St APT B3, Flushing, NY 11370","$405,000 ",1 bd,1 ba,690 sqft,"$392,727 ",Condo,1939,Other,No Data,No Data,$503/month,Great solar potentialSun Number™: 78.2,,"$1,659/mo",$284/mo,$142/mo,$503/mo
"142-15 Franklin Ave APT 6D, Flushing, NY 11355","$329,000 ",1 bd,1 ba,#NAME?,"$315,113 ",Cooperative,1969,No Data,No Data,No Data,No Data,Great solar potentialSun Number™: 86.2,,"$1,348/mo",$230/mo,$115/mo,$0/mo
"11749 Nashville Blvd, Jamaica, NY 11411","$799,999 ",5 bds,3 ba,"3,900 sqft","$778,259 ",Multi Family,1940,No Data,No Data,No Data,$205 ,Great solar potentialSun Number™: 95.01,,"$3,103/mo",$560/mo,$280/mo,$0/mo
"139-15 83rd Ave APT 324, Jamaica, NY 11435","$324,999 ",2 bds,1 ba,"1,100 sqft","$315,150 ",Cooperative,1965,No Data,No Data,No Data,$295 ,Great solar potentialSun Number™: 75,,"$1,331/mo",$227/mo,$114/mo,$0/mo
"461 Milford St, Brooklyn, NY 11208","$829,000 ",6 bds,5 ba,"1,692 sqft","$818,011 ",Multi Family,1920,No Data,No Data,No Data,$490 ,Great solar potentialSun Number™: 84.59,,"$3,216/mo",$449/mo,$290/mo,$0/mo
"150 Rivington St APT 2C, New York, NY 10002","$2,595,000 ",3 bds,3 ba,"1,378 sqft","$2,491,199 ",Condo,2019,No Data,Central,No Data,"$1,912/month",,,"$10,352/mo","$1,903/mo",$908/mo,"$1,912/mo"
"92 Prospect Park W APT 2D, Brooklyn, NY 11215","$700,000 ",1 bd,1 ba,#NAME?,"$700,002 ",Cooperative,1920,No Data,No Data,No Data,No Data,Great solar potentialSun Number™: 87.85,,"$2,715/mo",$379/mo,$245/mo,$797/mo
"105 Neptune Ave # 1, Brooklyn, NY 11235","$375,000 ",Studio,1 ba,"1,354 sqft","$359,042 ",Condo,2007,No Data,No Data,No Data,$888/month,Great solar potentialSun Number™: 94.2,,"$1,536/mo",$203/mo,$131/mo,$888/mo
"225 Lafayette St APT 6A, New York, NY 10012","$2,850,000 ",2 bds,2 ba,"1,283 sqft","$2,725,352 ",Condo,1909,No Data,No Data,No Data,"$1,628/month",Great solar potentialSun Number™: 71.79,,"$11,369/mo","$2,090/mo",$998/mo,"$1,628/mo"
"150 Rivington St APT 5E, New York, NY 10002","$2,150,000 ",2 bds,2 ba,"1,069 sqft","$2,058,510 ",Condo,2019,No Data,Central,No Data,"$1,505/month",,,"$8,577/mo","$1,577/mo",$753/mo,"$1,505/mo"
"555 W 23rd St APT N8Q, New York, NY 10011","$835,000 ",1 bd,1 ba,490 sqft,"$810,554 ",Condo,2006,No Data,Central,No Data,$565/month,Great solar potentialSun Number™: 95.02,,"$3,239/mo",$612/mo,$292/mo,$565/mo
"3822 Cypress Ave, Brooklyn, NY 11224","$1,049,000 ",Studio,4 ba,"2,276 sqft","$980,155 ",Multi Family,1925,No Data,No Data,6 spaces,$461 ,Great solar potentialSun Number™: 90.17,,"$4,185/mo",$568/mo,$367/mo,$0/mo
"694 Degraw St # 2, Brooklyn, NY 11217","$1,795,000 ",3 bds,2 ba,"1,450 sqft","$1,728,784 ",Condo,1901,No Data,No Data,No Data,$380/month,Great solar potentialSun Number™: 86.25,,"$7,160/mo",$972/mo,$628/mo,$380/mo
"9 W 131st St # PHB4, New York, NY 10037","$1,575,000 ",2 bds,3 ba,"1,536 sqft","$1,548,640 ",Condo,No Data,No Data,No Data,No Data,$636/month,,,"$6,283/mo","$1,155/mo",$551/mo,$636/mo
"150 Rivington St APT 5H, New York, NY 10002","$1,625,000 ",2 bds,2 ba,864 sqft,"$1,557,291 ",Condo,2019,No Data,Central,No Data,"$1,265/month",,,"$6,482/mo","$1,192/mo",$569/mo,"$1,265/mo"
"6830 Burns St APT C3, Forest Hills, NY 11375","$388,000 ",1 bd,1 ba,800 sqft,,Cooperative,1920,Radiant,Central,No Data,$485 ,,,"$1,589/mo",$272/mo,$136/mo,$739/mo
"634 40th St, Brooklyn, NY 11232","$1,799,000 ",7 bds,3 ba,"3,372 sqft","$1,722,446 ",Multi Family,1899,No Data,No Data,No Data,$534 ,Great solar potentialSun Number™: 87,,"$7,176/mo",$974/mo,$630/mo,$0/mo
"44 E 12th St APT 5D, New York, NY 10003","$1,200,000 ",1 bd,1 ba,676 sqft,"$1,143,582 ",Condo,1985,No Data,No Data,No Data,$767/month,Great solar potentialSun Number™: 78.99,,"$4,787/mo",$880/mo,$420/mo,$767/mo
"10 Lenox Ave # 6E, New York, NY 10026","$1,750,000 ",2 bds,2 ba,"1,233 sqft","$1,716,981 ",Condo,2019,No Data,No Data,No Data,"$1,111/month",,,"$6,981/mo","$1,283/mo",$613/mo,"$1,111/mo"
"150 Rivington St APT 3G, New York, NY 10002","$1,995,000 ",2 bds,2 ba,"1,029 sqft","$1,910,106 ",Condo,2019,No Data,Central,No Data,"$1,435/month",,,"$7,958/mo","$1,463/mo",$698/mo,"$1,435/mo"
"150 Rivington St APT 4B, New York, NY 10002","$1,050,000 ",1 bd,1 ba,610 sqft,"$1,004,111 ",Condo,2019,No Data,Central,No Data,$855/month,,,"$4,189/mo",$770/mo,$368/mo,$855/mo
"6740 Yellowstone Blvd APT 7M, Forest Hills, NY 11375","$230,000 ",Studio,1 ba,#NAME?,"$225,964 ",Cooperative,1951,No Data,No Data,No Data,No Data,Great solar potentialSun Number™: 93.4,,$959/mo,$161/mo,$81/mo,$522/mo
"3352 Kingsland Ave, Bronx, NY 10469","$649,000 ",4 bds,3 ba,"1,794 sqft","$621,747 ",Multi Family,1950,Other,No Data,Attached Garage,$362 ,Great solar potentialSun Number™: 91.8,,"$2,518/mo",$514/mo,$227/mo,$0/mo
"304 E 65th St APT 34B, New York, NY 10065","$1,350,000 ",1 bd,2 ba,825 sqft,"$1,291,900 ",Condo,1987,No Data,No Data,No Data,"$1,205/month",Good solar potentialSun Number™: 65.39,,"$5,385/mo",$990/mo,$473/mo,"$1,205/mo"
"3352 Kingsland Ave, Bronx, NY 10469","$649,000 ",4 bds,3 ba,"1,794 sqft","$621,747 ",Multi Family,1950,Other,No Data,Attached Garage,$362 ,Great solar potentialSun Number™: 91.8,,"$2,518/mo",$514/mo,$227/mo,$0/mo
"323 W 11th St APT 3E, New York, NY 10014","$1,079,000 ",1 bd,1 ba,"31,206 sqft","$1,047,411 ",Cooperative,1900,No Data,Central,No Data,$35 ,Great solar potentialSun Number™: 95.02,,"$4,304/mo",$791/mo,$378/mo,"$1,253/mo"
"139 Vanderbilt Ave, Brooklyn, NY 11205","$3,895,000 ",5 bds,5 ba,"4,370 sqft","$3,668,637 ",Multi Family,1905,No Data,No Data,No Data,$891 ,Great solar potentialSun Number™: 87.85,,"$15,538/mo","$2,110/mo","$1,363/mo",$0/mo
"2310 Ocean Pkwy APT 5J, Brooklyn, NY 11223","$319,000 ",2 bds,1 ba,950 sqft,"$304,171 ",Cooperative,1954,No Data,No Data,No Data,$336 ,Great solar potentialSun Number™: 70.2,,"$1,307/mo",$173/mo,$112/mo,$582/mo
"12399 Flatlands Ave APT 9K, Brooklyn, NY 11207","$285,000 ",1 bd,1 ba,666 sqft,"$279,271 ",Condo,1990,No Data,No Data,1 space,$431/month,,,"$1,167/mo",$154/mo,$100/mo,$431/mo
"191 Moffat St, Brooklyn, NY 11207","$1,500,000 ",4 bds,4 ba,"3,500 sqft","$1,449,539 ",Multi Family,1910,Gas,No Data,No Data,$429 ,Great solar potentialSun Number™: 87.05,,"$5,984/mo",$813/mo,$525/mo,$0/mo
"300 E 62nd St APT 503, New York, NY 10065","$499,000 ",Studio,1 ba,435 sqft,"$487,572 ",Condo,1986,No Data,No Data,No Data,$528/month,Great solar potentialSun Number™: 88.58,,"$2,044/mo",$366/mo,$175/mo,$528/mo
"141 E 3rd St APT 8C, New York, NY 10009","$950,000 ",1 bd,1 ba,750 sqft,"$922,187 ",Cooperative,1929,No Data,No Data,No Data,"$1,267 ",Great solar potentialSun Number™: 94.98,,"$3,790/mo",$697/mo,$333/mo,$0/mo
"420 W 47th St APT 3D, New York, NY 10036","$735,000 ",1 bd,1 ba,"20,160 sqft",,Cooperative,1910,No Data,No Data,No Data,$36 ,Great solar potentialSun Number™: 94.99,,"$2,851/mo",$539/mo,$257/mo,"$1,107/mo"
"333 Rector Pl PH 4W, New York, NY 10280","$895,000 ",Studio,1 ba,594 sqft,"$855,885 ",Condo,1985,No Data,No Data,Detached Garage,$764/month,Great solar potentialSun Number™: 91.6,,"$3,472/mo",$656/mo,$313/mo,$764/mo
"3520 Leverich St APT B526, Jackson Heights, NY 11372","$799,000 ",2 bds,1 ba,795 sqft,"$780,935 ",Condo,1964,No Data,No Data,No Data,$575/month,,,"$3,099/mo",$559/mo,$280/mo,$575/mo
"624 W 207th St APT 54, New York, NY 10034","$525,000 ",2 bds,1 ba,"18,520 sqft","$518,805 ",Cooperative,1916,No Data,No Data,No Data,$28 ,Great solar potentialSun Number™: 88.58,,"$2,150/mo",$385/mo,$184/mo,$784/mo
"6912 138th St # B, Flushing, NY 11367","$269,000 ",1 bd,1 ba,550 sqft,"$260,632 ",Cooperative,1950,Other,No Data,No Data,$489 ,Great solar potentialSun Number™: 75,,"$1,102/mo",$188/mo,$94/mo,$0/mo
"519 Bay Ridge Pkwy, Brooklyn, NY 11209","$1,599,000 ",5 bds,3 ba,"3,300 sqft","$1,502,090 ",Multi Family,1899,No Data,Central,No Data,$485 ,Great solar potentialSun Number™: 87,,"$6,379/mo",$866/mo,$560/mo,$0/mo
"2310 Ocean Parkway # 5j FL 5, Brooklyn, NY 11223","$319,000 ",2 bds,1 ba,#NAME?,"$309,859 ",Cooperative,No Data,No Data,No Data,1 space,No Data,,,"$1,307/mo",$173/mo,$112/mo,$582/mo
"1038 E 224th St, Bronx, NY 10466","$725,000 ",5 bds,3 ba,350 sqft,"$714,015 ",Multi Family,1960,Oil,No Data,No Data,"$2,071 ",Great solar potentialSun Number™: 91.8,,"$2,812/mo",$574/mo,$254/mo,$0/mo
"20102 32nd Ave, Flushing, NY 11361","$1,880,000 ",5 bds,5 ba,"2,350 sqft","$1,748,837 ",Multi Family,2019,Other,Central,4 spaces,$800 ,Great solar potentialSun Number™: 91.81,,"$7,500/mo","$1,316/mo",$658/mo,$0/mo
"1047 50th St, Brooklyn, NY 11219","$4,200,000 ",24 bds,12 ba,#NAME?,"$3,929,100 ",Multi Family,1931,No Data,No Data,No Data,No Data,Great solar potentialSun Number™: 87.05,,"$16,754/mo","$2,275/mo","$1,470/mo",$0/mo
"712 E 211th St # 2, Bronx, NY 10467","$689,000 ",5 bds,3 ba,#NAME?,"$712,034 ",Multi Family,1930,Baseboard,No Data,No Data,No Data,,,"$2,673/mo",$545/mo,$241/mo,$0/mo
"18304 146th Ter, Jamaica, NY 11413","$769,999 ",5 bds,3 ba,"1,632 sqft","$754,123 ",Multi Family,1915,No Data,No Data,Attached Garage,$472 ,Great solar potentialSun Number™: 87.81,,"$2,987/mo",$539/mo,$269/mo,$0/mo
"18309 141st Ave, Jamaica, NY 11413","$521,886 ",5 bds,3 ba,"1,800 sqft",,Multi Family,1950,No Data,No Data,No Data,,Limited solar potentialSun Number™: 50.21,,"$2,138/mo",$365/mo,$183/mo,$0/mo
"10712 127th St, Jamaica, NY 11419","$689,000 ",4 bds,3 ba,"1,275 sqft","$666,774 ",Multi Family,1925,Other,Central,Attached Garage,$540 ,Candidate for a community solar programSun Number™: 22.99,,"$2,673/mo",$482/mo,$241/mo,$0/mo
"10349 102nd St, Jamaica, NY 11417","$849,888 ",6 bds,3 ba,"2,286 sqft","$836,106 ",Multi Family,1920,Other,No Data,Attached Garage,$372 ,Great solar potentialSun Number™: 72.59,,"$3,297/mo",$595/mo,$297/mo,$0/mo
"172 Arlo Rd # B, Staten Island, NY 10301","$214,900 ",1 bd,1 ba,650 sqft,"$208,387 ",Cooperative,1951,Gas,No Data,No Data,$331 ,Great solar potentialSun Number™: 88.6,,$896/mo,$156/mo,$75/mo,$0/mo
"147 Davis Ave, Staten Island, NY 10310","$875,000 ",2 bds,2 ba,"2,373 sqft",,Multi Family,1901,Forced air,Central,8 spaces,$369 ,Great solar potentialSun Number™: 95.02,,"$3,394/mo",$634/mo,$306/mo,$0/mo
"805 Washington Ave # 6D, Brooklyn, NY 11238","$2,100,000 ",3 bds,3 ba,"1,582 sqft","$2,041,082 ",Condo,2019,No Data,No Data,1 space,$780/month,,,"$8,377/mo","$1,138/mo",$735/mo,$780/mo
"22 Irving Pl APT 4A, New York, NY 10003","$475,000 ",Studio,1 ba,#NAME?,"$467,028 ",Cooperative,1945,No Data,No Data,No Data,No Data,Candidate for a community solar programSun Number™: 22.99,,"$1,946/mo",$348/mo,$166/mo,$711/mo
"80 E 10th St # 8, New York, NY 10003","$6,500,000 ",3 bds,3 ba,"2,662 sqft","$6,207,499 ",Condo,2018,No Data,Central,No Data,"$3,299/month",,,"$25,929/mo","$4,767/mo","$2,275/mo","$3,299/mo"
"30 W 61st St APT 26E, New York, NY 10023","$1,200,000 ",1 bd,1 ba,666 sqft,"$1,149,999 ",Condo,1982,No Data,No Data,No Data,$792/month,Great solar potentialSun Number™: 94.99,,"$4,787/mo",$880/mo,$420/mo,$792/mo
"Bergen St, Brooklyn, NY 11233","$399,000 ",6 bds,2 ba,"1,920 sqft","$392,861 ",Multi Family,1950,No Data,No Data,No Data,$208 ,,,"$1,634/mo",$216/mo,$140/mo,$0/mo
"4455 Kissena Blvd APT 4C, Flushing, NY 11355","$388,000 ",2 bds,1 ba,"1,050 sqft","$373,754 ",Cooperative,1954,No Data,No Data,Attached Garage,$370 ,Great solar potentialSun Number™: 86.2,,"$1,589/mo",$272/mo,$136/mo,$0/mo
"2757 Cropsey Ave APT 5, Brooklyn, NY 11214","$759,000 ",3 bds,2 ba,"1,372 sqft",,Condo,2008,Gas,No Data,1 space,$278/month,Great solar potentialSun Number™: 88.6,,"$2,944/mo",$411/mo,$266/mo,$278/mo
"1214 71st St, Brooklyn, NY 11228","$1,680,000 ",9 bds,5 ba,"2,488 sqft","$1,588,431 ",Multi Family,1950,Gas,Wall,2 spaces,$675 ,Great solar potentialSun Number™: 92.6,,"$6,702/mo",$910/mo,$588/mo,$0/mo
