Address,Title_link,Sold date,Sold price,Bedrooms,Bathrooms,Area,Type,Year built,Last remodel year,Heating,Cooling,Parking,Lot,Sunscore,Zestimate,Zestimate range,Last 30 day change
"448 Plateau Pl NW # 3, Atlanta, GA 30309",https://www.zillow.com/homedetails/448-Plateau-Pl-NW-3-Atlanta-GA-30309/2084424673_zpid/,Sold 09/16/2019,"$671,270 ",3 bds,4 ba,"2,466 sqft",Townhouse,2019,,,,,,,"$672,096 ","$625,000 - $726,000",+$18 (+0.0 %)
"2466 Ridgewood Rd NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/2466-Ridgewood-Rd-NW-Atlanta-GA-30318/35921782_zpid/,Sold 09/16/2019,"$562,000 ",3 bds,3 ba,"2,876 sqft",Single Family,1952,2013,Forced air,Central,4 spaces,1 acre,Candidate for a community solar programSun Number™: 20.21,"$562,692 ","$523,000 - $608,000",+$15 (+0.0 %)
"2589 Abner Pl NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/2589-Abner-Pl-NW-Atlanta-GA-30318/35922611_zpid/,Sold 09/13/2019,"$172,000 ",3 bds,2 ba,948 sqft,Single Family,1960,,"Forced air, Heat pump",Central,4 spaces,0.74 acres,,"$172,219 ","$158,000 - $188,000",-$8 (-0.0 %)
"2066 Telfair Cir NE, Atlanta, GA 30324",https://www.zillow.com/homedetails/2066-Telfair-Cir-NE-Atlanta-GA-30324/2085945641_zpid/,Sold 09/13/2019,"$632,000 ",3 bds,4 ba,,Townhouse,2018,,,,,,,"$632,804 ","$582,000 - $690,000",-$32 (-0.0 %)
"53 Peachtree Hills Ave NE, Atlanta, GA 30305",https://www.zillow.com/homedetails/53-Peachtree-Hills-Ave-NE-Atlanta-GA-30305/35897035_zpid/,Sold 09/13/2019,"$790,000 ",3 bds,3 ba,"2,541 sqft",Single Family,1925,1995,Forced air,Central,3 spaces,"10,001 sqft",,"$791,006 ","$728,000 - $862,000",-$39 (-0.0 %)
"2066 Telfair Cir NE # 112, Atlanta, GA 30324",https://www.zillow.com/homedetails/2066-Telfair-Cir-NE-112-Atlanta-GA-30324/2085939573_zpid/,Sold 09/13/2019,"$632,000 ",3 bds,4 ba,,Townhouse,2018,,Forced air,Central,1 space,,,"$632,804 ","$582,000 - $690,000",-$32 (-0.0 %)
"862 Ridge Ave NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/862-Ridge-Ave-NW-Atlanta-GA-30318/35864509_zpid/,Sold 09/12/2019,"$85,000 ",3 bds,2 ba,"1,040 sqft",Single Family,1990,1990,Forced air,Central,,"5,880 sqft",,"$85,109 ","$78,000 - $93,000",-$7 (-0.0 %)
"2176 Niles Pl NE, Atlanta, GA 30324",https://www.zillow.com/homedetails/2176-Niles-Pl-NE-Atlanta-GA-30324/249123798_zpid/,Sold 09/12/2019,"$572,000 ",3 bds,3 ba,"1,869 sqft",Single Family,2016,2016,Forced air,Central,Carport,"1,742 sqft",,"$572,736 ","$527,000 - $624,000","+$4,494 (+0.8 %)"
"1677 Liberty Pkwy NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1677-Liberty-Pkwy-NW-Atlanta-GA-30318/108601926_zpid/,Sold 09/12/2019,"$255,000 ",3 bds,4 ba,"1,248 sqft",Townhouse,2009,2009,Other,Central,1 space,609 sqft,,"$255,328 ","$235,000 - $278,000",-$19 (-0.0 %)
"80 Golf Cir NE, Atlanta, GA 30309",https://www.zillow.com/homedetails/80-Golf-Cir-NE-Atlanta-GA-30309/35931945_zpid/,Sold 09/12/2019,"$45,000 ",3 bds,3 ba,"2,000 sqft",Single Family,1940,2002,Forced air,Central,1 space,"8,498 sqft",Candidate for a community solar programSun Number™: 20.21,"$751,422 ","$691,000 - $827,000","-$5,245 (-0.7 %)"
"849 Lullwater Pkwy NE, Atlanta, GA 30307",https://www.zillow.com/homedetails/849-Lullwater-Pkwy-NE-Atlanta-GA-30307/14479544_zpid/,Sold 09/12/2019,$1.08M,3 bds,3 ba,"3,189 sqft",Single Family,1950,1950,Forced air,Central,Carport,1.4 acres,,"$1,081,038 ","$995,000 - $1.17M","+$85,338 (+8.6 %)"
"2242 Edison Ave NE, Atlanta, GA 30305",https://www.zillow.com/homedetails/2242-Edison-Ave-NE-Atlanta-GA-30305/35897162_zpid/,Sold 09/12/2019,"$638,000 ",3 bds,2 ba,"1,602 sqft",Single Family,1930,1990,Forced air,Central,,"7,000 sqft",,"$638,821 ","$588,000 - $696,000",-$48 (-0.0 %)
"940 Herndon St NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/940-Herndon-St-NW-Atlanta-GA-30318/119314486_zpid/,Sold 09/12/2019,"$399,900 ",3 bds,3 ba,"1,600 sqft",Single Family,2004,2004,Forced air,Central,Detached Garage,"5,880 sqft",Great solar potentialSun Number™: 92.22,"$400,414 ","$368,000 - $436,000",-$31 (-0.0 %)
"584 Broadview Pl NE, Atlanta, GA 30324",https://www.zillow.com/homedetails/584-Broadview-Pl-NE-Atlanta-GA-30324/249123083_zpid/,Sold 09/11/2019,"$673,144 ",3 bds,4 ba,"2,145 sqft",Single Family,2019,,Forced air,Central,2 spaces,"1,611 sqft",,"$674,020 ","$620,000 - $735,000",-$67 (-0.0 %)
"916 Cumberland Rd NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/916-Cumberland-Rd-NE-Atlanta-GA-30306/35925674_zpid/,Sold 09/11/2019,$2.00M,3 bds,3.5 ba,"3,545 sqft",Single Family,1930,1980,Forced air,Central,,1.17 acres,,"$2,002,603 ",$1.84M - $2.18M,"+$412,017 (+25.9 %)"
"3556 Kingsboro Rd NE, Atlanta, GA 30319",https://www.zillow.com/homedetails/3556-Kingsboro-Rd-NE-Atlanta-GA-30319/35939995_zpid/,Sold 09/10/2019,"$570,000 ",3 bds,2 ba,"1,676 sqft",Single Family,1940,1990,Heat pump,Central,2 spaces,0.35 acres,,"$570,749 ","$525,000 - $622,000",-$72 (-0.0 %)
"2415 Saint Paul Ave NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/2415-Saint-Paul-Ave-NW-Atlanta-GA-30318/35923116_zpid/,Sold 09/10/2019,"$12,000 ",3 bds,1 ba,"1,440 sqft",Single Family,1935,1935,Other,Central,Detached Garage,0.31 acres,,"$128,811 ","$90,000 - $178,000","+$4,239 (+3.4 %)"
"1580 W Wesley Rd NW, Atlanta, GA 30327",https://www.zillow.com/homedetails/1580-W-Wesley-Rd-NW-Atlanta-GA-30327/35920028_zpid/,Sold 09/10/2019,"$620,000 ",3 bds,4 ba,"2,795 sqft",Single Family,1958,1958,Forced air,Central,Carport,0.56 acres,,We are unable to provide a Zestimate for this home,Unavailable,Unavailable
"1037 Hampton St NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1037-Hampton-St-NW-Atlanta-GA-30318/35909305_zpid/,Sold 09/10/2019,"$215,000 ",3 bds,2 ba,"1,360 sqft",Single Family,1930,1980,Radiant,Central,,"2,482 sqft",,"$229,459 ","$218,000 - $241,000","+$7,068 (+3.2 %)"
"4075 Rickenbacker Dr NE, Atlanta, GA 30342",https://www.zillow.com/homedetails/4075-Rickenbacker-Dr-NE-Atlanta-GA-30342/35942130_zpid/,Sold 09/09/2019,"$440,000 ",3 bds,3 ba,"1,932 sqft",Single Family,1950,1980,Forced air,Central,Attached Garage,0.96 acres,,"$438,682 ","$404,000 - $478,000","-$1,144 (-0.3 %)"
"2212 Defoors Ferry Rd NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/2212-Defoors-Ferry-Rd-NW-Atlanta-GA-30318/35916993_zpid/,Sold 09/09/2019,"$405,000 ",3 bds,3 ba,"1,800 sqft",Single Family,1984,1984,Forced air,Central,2 spaces,"4,281 sqft",,"$405,538 ","$373,000 - $442,000",-$61 (-0.0 %)
"4053 Arden Way NE, Atlanta, GA 30342",https://www.zillow.com/homedetails/4053-Arden-Way-NE-Atlanta-GA-30342/35927895_zpid/,Sold 09/06/2019,"$433,000 ",3 bds,2 ba,"1,265 sqft",Single Family,1940,2000,Forced air,Central,1 space,0.29 acres,,"$433,593 ","$399,000 - $473,000",-$99 (-0.0 %)
"1820 Peachtree St NW, Atlanta, GA 30309",https://www.zillow.com/homedetails/1820-Peachtree-St-NW-Atlanta-GA-30309/112432997_zpid/,Sold 09/06/2019,"$690,000 ",3 bds,3 ba,"1,700 sqft",Townhouse,2010,2010,"Heat pump, Other",Other,1 space,"1,699 sqft",Great solar potentialSun Number™: 91.41,"$690,946 ","$636,000 - $753,000","+$29,127 (+4.4 %)"
"1952 Wellbourne Dr NE, Atlanta, GA 30324",https://www.zillow.com/homedetails/1952-Wellbourne-Dr-NE-Atlanta-GA-30324/35929246_zpid/,Sold 09/06/2019,"$472,500 ",3 bds,2 ba,"1,231 sqft",Single Family,1952,1970,Forced air,Central,Attached Garage,0.43 acres,,"$473,161 ","$435,000 - $516,000",-$132 (-0.0 %)
"221 Lake Forrest Ln NE, Atlanta, GA 30342",https://www.zillow.com/homedetails/221-Lake-Forrest-Ln-NE-Atlanta-GA-30342/35941764_zpid/,Sold 09/06/2019,"$802,000 ",3 bds,3 ba,"2,538 sqft",Single Family,1962,1970,Forced air,Central,2 spaces,0.45 acres,,"$803,099 ","$739,000 - $875,000",-$184 (-0.0 %)
"535 Ansley Cir NE, Atlanta, GA 30324",https://www.zillow.com/homedetails/535-Ansley-Cir-NE-Atlanta-GA-30324/122726109_zpid/,Sold 09/06/2019,"$645,000 ",3 bds,4 ba,"2,212 sqft",Townhouse,2013,,"Forced air, Heat pump",Central,2 spaces,914 sqft,,"$645,884 ","$594,000 - $704,000",-$147 (-0.0 %)
"2264 Defoors Ferry Rd NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/2264-Defoors-Ferry-Rd-NW-Atlanta-GA-30318/35917006_zpid/,Sold 09/06/2019,"$395,000 ",3 bds,3 ba,"2,224 sqft",Single Family,1984,1984,Forced air,Central,2 spaces,"3,733 sqft",Great solar potentialSun Number™: 81.01,"$395,541 ","$364,000 - $431,000",-$91 (-0.0 %)
"643 Center Hill Ave NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/643-Center-Hill-Ave-NW-Atlanta-GA-30318/35856764_zpid/,Sold 09/06/2019,"$95,000 ",3 bds,1 ba,"1,250 sqft",Single Family,1966,1966,Forced air,Central,,"8,516 sqft",,"$140,410 ","$90,000 - $184,000","+$15,433 (+12.3 %)"
"820 Virginia Cir NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/820-Virginia-Cir-NE-Atlanta-GA-30306/35930972_zpid/,Sold 09/05/2019,"$794,000 ",3 bds,2 ba,"2,049 sqft",Single Family,1925,1980,Forced air,Central,,"8,250 sqft",,"$795,100 ","$731,000 - $867,000",-$201 (-0.0 %)
"726 Taylor Ct NE # 7, Atlanta, GA 30324",https://www.zillow.com/homedetails/726-Taylor-Ct-NE-7-Atlanta-GA-30324/2090441468_zpid/,Sold 09/05/2019,"$501,500 ",3 bds,4 ba,"1,973 sqft",Townhouse,2018,2018,Heat pump,Central,2 spaces,,,"$502,194 ","$462,000 - $547,000",-$128 (-0.0 %)
"1876 Perry Blvd NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1876-Perry-Blvd-NW-Atlanta-GA-30318/69371596_zpid/,Sold 09/05/2019,"$300,000 ",3 bds,3 ba,"1,812 sqft",Single Family,2004,2004,Forced air,Central,2 spaces,"5,140 sqft",,"$300,419 ","$276,000 - $327,000",-$77 (-0.0 %)
"2878 Peek Rd NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/2878-Peek-Rd-NW-Atlanta-GA-30318/65441102_zpid/,Sold 09/04/2019,"$210,120 ",3 bds,3 ba,"2,046 sqft",Single Family,2004,2004,Heat pump,Central,4 spaces,0.32 acres,Great solar potentialSun Number™: 88.22,"$200,438 ","$190,000 - $210,000","-$1,811 (-0.9 %)"
"11 Parkside Ct NE, Atlanta, GA 30342",https://www.zillow.com/homedetails/11-Parkside-Ct-NE-Atlanta-GA-30342/35941741_zpid/,Sold 09/04/2019,"$892,400 ",3 bds,4 ba,"3,023 sqft",Single Family,1989,1989,Forced air,Central,,0.32 acres,,"$893,648 ","$822,000 - $974,000",-$250 (-0.0 %)
"1007 Highland Vw NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/1007-Highland-Vw-NE-Atlanta-GA-30306/35850461_zpid/,Sold 09/04/2019,$1.07M,3 bds,1.5 ba,"2,234 sqft",Single Family,1920,,None,,3 spaces,"7,501 sqft",,"$1,076,504 ","$990,000 - $1.17M","+$58,506 (+5.7 %)"
"2143 Shale Ln NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/2143-Shale-Ln-NW-Atlanta-GA-30318/171573343_zpid/,Sold 09/03/2019,"$370,000 ",3 bds,4 ba,"2,850 sqft",Townhouse,2016,,Forced air,Central,Attached Garage,"1,742 sqft",,"$370,522 ","$341,000 - $404,000",-$113 (-0.0 %)
"2640 Morris St NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/2640-Morris-St-NW-Atlanta-GA-30318/35923088_zpid/,Sold 09/03/2019,"$180,000 ",3 bds,2.5 ba,"2,000 sqft",Single Family,2007,1990,Other,Central,,"10,581 sqft",,"$180,254 ","$166,000 - $196,000",-$55 (-0.0 %)
"1216 Lavista Cir NE, Atlanta, GA 30324",https://www.zillow.com/homedetails/1216-Lavista-Cir-NE-Atlanta-GA-30324/118453971_zpid/,Sold 09/03/2019,"$390,000 ",3 bds,4 ba,"1,800 sqft",Townhouse,2011,2011,Forced air,Central,1 space,"1,306 sqft",,"$390,551 ","$359,000 - $426,000",-$119 (-0.0 %)
"2825 Crescendo Dr NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/2825-Crescendo-Dr-NW-Atlanta-GA-30318/35864978_zpid/,Sold 09/03/2019,"$119,500 ",3 bds,2 ba,"1,092 sqft",Single Family,1962,1962,Other,Central,,0.37 acres,,We are unable to provide a Zestimate for this home,Unavailable,Unavailable
"1817 Sumter St NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1817-Sumter-St-NW-Atlanta-GA-30318/65442309_zpid/,Sold 09/03/2019,"$239,900 ",3 bds,1 ba,"1,028 sqft",Single Family,1948,1948,Forced air,Central,1 space,0.33 acres,Candidate for a community solar programSun Number™: 20.21,"$240,239 ","$221,000 - $262,000",-$73 (-0.0 %)
"2288 Peachtree Rd NW UNIT 16, Atlanta, GA 30309",https://www.zillow.com/homedetails/2288-Peachtree-Rd-NW-UNIT-16-Atlanta-GA-30309/88812372_zpid/,Sold 09/03/2019,$2.16M,3 bds,5 ba,"4,500 sqft",Townhouse,2007,2007,Forced air,Central,2 spaces,"1,742 sqft",,"$2,158,546 ",$1.99M - $2.35M,-$658 (-0.0 %)
"2588 Oldknow Dr NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/2588-Oldknow-Dr-NW-Atlanta-GA-30318/35864180_zpid/,Sold 09/02/2019,"$222,000 ",3 bds,2 ba,"1,366 sqft",Single Family,1950,1980,Forced air,Central,Off street,"7,501 sqft",,"$222,459 ","$205,000 - $242,000",-$143 (-0.1 %)
"1619 Defoors Walk NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1619-Defoors-Walk-NW-Atlanta-GA-30318/35916234_zpid/,Play video iconVideo Walkthrough,"$295,000 ",3 bds,4 ba,"1,715 sqft",Townhouse,1982,1982,Forced air,Central,2 spaces,"1,306 sqft",,"$295,443 ","$272,000 - $322,000",-$114 (-0.0 %)
"930 Adair Ave NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/930-Adair-Ave-NE-Atlanta-GA-30306/35895758_zpid/,Sold 08/30/2019,"$755,000 ",3 bds,2 ba,"1,872 sqft",Single Family,1920,1970,Forced air,Central,Off street,"6,969 sqft",Great solar potentialSun Number™: 92.23,"$756,119 ","$696,000 - $824,000",-$284 (-0.0 %)
"249 Lindbergh Dr NE, Atlanta, GA 30305",https://www.zillow.com/homedetails/249-Lindbergh-Dr-NE-Atlanta-GA-30305/35896531_zpid/,Sold 08/30/2019,"$405,000 ",3 bds,1 ba,"1,377 sqft",Single Family,1941,1980,Forced air,Central,Carport,"8,002 sqft",,"$405,600 ","$373,000 - $442,000",-$152 (-0.0 %)
"897 Ridge Ave NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/897-Ridge-Ave-NW-Atlanta-GA-30318/82614152_zpid/,Sold 08/30/2019,"$203,900 ",3 bds,3 ba,"1,320 sqft",Single Family,2009,,Forced air,Central,1 space,0.35 acres,,"$196,437 ","$187,000 - $206,000","-$4,131 (-2.1 %)"
"3797 Ivy Ln NE, Atlanta, GA 30342",https://www.zillow.com/homedetails/3797-Ivy-Ln-NE-Atlanta-GA-30342/35928106_zpid/,Sold 08/30/2019,"$960,000 ",3 bds,5 ba,"2,900 sqft",Single Family,1953,1980,Baseboard,Central,2 spaces,0.49 acres,,"$961,424 ","$885,000 - $1.05M",-$360 (-0.0 %)
"2987 Northside Dr NW, Atlanta, GA 30305",https://www.zillow.com/homedetails/2987-Northside-Dr-NW-Atlanta-GA-30305/69381492_zpid/,Sold 08/30/2019,$1.02M,3 bds,3 ba,"2,800 sqft",Single Family,2004,2004,"Forced air, Radiant",Central,2 spaces,0.5 acres,Great solar potentialSun Number™: 73.01,"$1,136,977 ",$1.08M - $1.19M,"-$8,049 (-0.7 %)"
"3279 Buckhead Forest Mews NE, Atlanta, GA 30305",https://www.zillow.com/homedetails/3279-Buckhead-Forest-Mews-NE-Atlanta-GA-30305/65467381_zpid/,Sold 08/30/2019,"$517,500 ",3 bds,4 ba,"1,530 sqft",Single Family,2002,2002,Forced air,Central,1 space,719 sqft,,"$518,267 ","$477,000 - $565,000",-$195 (-0.0 %)
"740 Skipper Dr NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/740-Skipper-Dr-NW-Atlanta-GA-30318/35871127_zpid/,Sold 08/30/2019,"$155,000 ",3 bds,1.5 ba,"1,392 sqft",Single Family,1960,,Forced air,Central,,,,"$155,229 ","$143,000 - $169,000","-$13,869 (-8.2 %)"
"658 Bonaventure Ave NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/658-Bonaventure-Ave-NE-Atlanta-GA-30306/82621652_zpid/,Sold 08/30/2019,"$638,000 ",3 bds,2.5 ba,"2,136 sqft",Single Family,2006,2006,Forced air,Central,,"5,663 sqft",,"$638,946 ","$588,000 - $696,000","-$31,924 (-4.8 %)"
"1563 Walthall Ct NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1563-Walthall-Ct-NW-Atlanta-GA-30318/35908827_zpid/,Sold 08/30/2019,"$510,000 ",3 bds,2 ba,"1,748 sqft",Single Family,1959,1980,Forced air,Central,,0.3 acres,,"$510,756 ","$470,000 - $557,000",-$191 (-0.0 %)
"1944 Westside Blvd, Atlanta, GA 30318",https://www.zillow.com/homedetails/1944-Westside-Blvd-Atlanta-GA-30318/283676429_zpid/,Sold 08/30/2019,"$562,900 ",3 bds,4 ba,"2,438 sqft",Single Family,2019,,Gas,Central,4 spaces,"3,049 sqft",,"$563,735 ","$519,000 - $614,000","+$17,511 (+3.2 %)"
"996 Lindridge Dr NE, Atlanta, GA 30324",https://www.zillow.com/homedetails/996-Lindridge-Dr-NE-Atlanta-GA-30324/35933143_zpid/,Sold 08/29/2019,"$460,000 ",3 bds,3 ba,"2,100 sqft",Single Family,1955,1970,Forced air,Central,"Off street, On street",1 acre,Limited solar potentialSun Number™: 56.21,"$460,692 ","$424,000 - $502,000",-$176 (-0.0 %)
"1673 Jackson Sq NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1673-Jackson-Sq-NW-Atlanta-GA-30318/65470962_zpid/,Sold 08/29/2019,"$172,000 ",3 bds,3 ba,"2,088 sqft",Townhouse,2003,2003,Forced air,Other,Detached Garage,"3,489 sqft",,"$172,258 ","$158,000 - $188,000",-$67 (-0.0 %)
"996 Lindridge Dr NE, Atlanta, GA 30324",https://www.zillow.com/homedetails/996-Lindridge-Dr-NE-Atlanta-GA-30324/35933143_zpid/,Sold 08/29/2019,"$460,000 ",3 bds,3 ba,"2,100 sqft",Single Family,1955,1970,Forced air,Central,"Off street, On street",1 acre,Limited solar potentialSun Number™: 56.21,"$460,692 ","$424,000 - $502,000",-$176 (-0.0 %)
"853 Northcliffe Dr NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/853-Northcliffe-Dr-NW-Atlanta-GA-30318/35915301_zpid/,Sold 08/29/2019,"$671,000 ",3 bds,2 ba,"1,752 sqft",Single Family,1947,2005,Forced air,Central,,0.34 acres,,"$672,009 ","$618,000 - $732,000",-$258 (-0.0 %)
"3873 Roswell Rd NE APT 14, Atlanta, GA 30342",https://www.zillow.com/homedetails/3873-Roswell-Rd-NE-APT-14-Atlanta-GA-30342/35942680_zpid/,Sold 08/29/2019,"$430,000 ",3 bds,3 ba,"1,995 sqft",Townhouse,1982,1982,Forced air,Central,4 spaces,"2,173 sqft",,"$430,646 ","$396,000 - $469,000",-$166 (-0.0 %)
"2885 Mornington Dr NW, Atlanta, GA 30327",https://www.zillow.com/homedetails/2885-Mornington-Dr-NW-Atlanta-GA-30327/35911038_zpid/,Sold 08/29/2019,"$612,000 ",3 bds,3 ba,"2,079 sqft",Single Family,1958,2005,Forced air,Central,2 spaces,0.38 acres,,"$612,920 ","$564,000 - $668,000",-$236 (-0.0 %)
"1301 Chelsea Cir NW # 66, Atlanta, GA 30318",https://www.zillow.com/homedetails/1301-Chelsea-Cir-NW-66-Atlanta-GA-30318/2085160602_zpid/,Sold 08/29/2019,"$721,000 ",3 bds,3 ba,"2,258 sqft",Townhouse,2019,,Forced air,Central,Attached Garage,,,"$722,084 ","$664,000 - $787,000",-$278 (-0.0 %)
"2117 Mckinley Rd NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/2117-Mckinley-Rd-NW-Atlanta-GA-30318/35910025_zpid/,Sold 08/29/2019,"$719,000 ",3 bds,4 ba,"2,078 sqft",Single Family,1937,2000,Heat pump,Central,1 space,0.26 acres,Candidate for a community solar programSun Number™: 20.21,"$720,081 ","$662,000 - $785,000",-$277 (-0.0 %)
"1755 Inverness Ave NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/1755-Inverness-Ave-NE-Atlanta-GA-30306/14521515_zpid/,Sold 08/29/2019,"$780,000 ",3 bds,3 ba,"2,378 sqft",Single Family,1935,1935,Forced air,Central,Detached Garage,"10,410 sqft",,"$780,711 ","$718,000 - $843,000","+$2,245 (+0.3 %)"
"626 Elmwood Dr NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/626-Elmwood-Dr-NE-Atlanta-GA-30306/35930741_zpid/,Sold 08/29/2019,"$560,000 ",3 bds,1 ba,"1,696 sqft",Single Family,1925,1955,Forced air,Central,,"6,216 sqft",,"$560,842 ","$516,000 - $611,000",-$216 (-0.0 %)
"1152 Wedgewood Dr NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1152-Wedgewood-Dr-NW-Atlanta-GA-30318/35922927_zpid/,Sold 08/29/2019,"$143,000 ",3 bds,2 ba,"1,156 sqft",Single Family,1928,1928,Forced air,Central,,"9,801 sqft",,We are unable to provide a Zestimate for this home,Unavailable,Unavailable
"1222 Lavista Cir NE, Atlanta, GA 30324",https://www.zillow.com/homedetails/1222-Lavista-Cir-NE-Atlanta-GA-30324/119314986_zpid/,Sold 08/29/2019,"$415,000 ",3 bds,4 ba,"2,000 sqft",Townhouse,2011,,Forced air,Central,2 spaces,"1,306 sqft",,"$402,696 ","$383,000 - $423,000","-$7,833 (-1.9 %)"
"146 Maison Pl NW, Atlanta, GA 30327",https://www.zillow.com/homedetails/146-Maison-Pl-NW-Atlanta-GA-30327/35915471_zpid/,Sold 08/28/2019,"$2,300 ",3 bds,2 ba,"1,500 sqft",Single Family,1968,1968,Forced air,Central,Off street,"1,498 sqft",,"$269,331 ","$245,000 - $288,000","+$1,409 (+0.5 %)"
"820 Virginia Park Cir NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/820-Virginia-Park-Cir-NE-Atlanta-GA-30306/240155124_zpid/,Sold 08/28/2019,"$640,000 ",3 bds,4 ba,"2,400 sqft",Townhouse,2014,2014,,,2 spaces,871 sqft,,"$640,572 ","$589,000 - $692,000","+$1,915 (+0.3 %)"
"1056 Ada Ave NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1056-Ada-Ave-NW-Atlanta-GA-30318/35922810_zpid/,Sold 08/28/2019,"$50,000 ",3 bds,1 ba,918 sqft,Single Family,1940,1965,Forced air,Other,2 spaces,"8,581 sqft",,"$50,076 ","$46,000 - $55,000",-$20 (-0.0 %)
"639 Elbridge Dr NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/639-Elbridge-Dr-NW-Atlanta-GA-30318/35845357_zpid/,Sold 08/28/2019,$58.8M,3 bds,2 ba,"1,476 sqft",Single Family,1945,1995,Forced air,Central,,"6,861 sqft",,"$165,913 ","$133,000 - $199,000","+$11,905 (+7.7 %)"
"581 Sherwood Rd NE, Atlanta, GA 30324",https://www.zillow.com/homedetails/581-Sherwood-Rd-NE-Atlanta-GA-30324/35929888_zpid/,Sold 08/28/2019,"$945,000 ",3 bds,2 ba,"1,640 sqft",Single Family,1950,1980,Forced air,Central,,0.27 acres,,"$671,063 ","$624,000 - $745,000","-$1,261 (-0.2 %)"
"25 Howell Mill Plantation NW, Atlanta, GA 30327",https://www.zillow.com/homedetails/25-Howell-Mill-Plantation-NW-Atlanta-GA-30327/35914673_zpid/,Sold 08/28/2019,"$387,000 ",3 bds,3 ba,"1,973 sqft",Townhouse,1981,1981,Forced air,Central,2 spaces,"1,698 sqft",,"$387,590 ","$357,000 - $422,000",-$152 (-0.0 %)
"661 Elbridge Dr NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/661-Elbridge-Dr-NW-Atlanta-GA-30318/35845362_zpid/,Sold 08/28/2019,$58.8M,3 bds,1 ba,"1,125 sqft",Single Family,1940,1,,,,"8,329 sqft",,"$174,458 ","$110,000 - $215,000","+$14,869 (+9.3 %)"
"4620 Wieuca Rd NE APT 48, Atlanta, GA 30342",https://www.zillow.com/homedetails/4620-Wieuca-Rd-NE-APT-48-Atlanta-GA-30342/35941572_zpid/,Sold 08/28/2019,"$370,000 ",3 bds,3 ba,"1,750 sqft",Townhouse,1971,1971,Forced air,Central,2 spaces,"1,751 sqft",,"$370,564 ","$341,000 - $404,000",-$146 (-0.0 %)
"655 Elbridge Dr NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/655-Elbridge-Dr-NW-Atlanta-GA-30318/35845363_zpid/,Sold 08/28/2019,$58.8M,3 bds,1 ba,"1,324 sqft",Single Family,1930,1930,None,Central,,"6,599 sqft",,"$142,433 ","$104,000 - $174,000","+$7,595 (+5.6 %)"
"673 Elbridge Dr NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/673-Elbridge-Dr-NW-Atlanta-GA-30318/35845359_zpid/,Sold 08/28/2019,$58.8M,3 bds,1 ba,"1,358 sqft",Single Family,1955,1970,None,Central,,"7,841 sqft",,"$160,675 ","$129,000 - $186,000","+$8,721 (+5.7 %)"
"109 City View Ct NE # 5, Atlanta, GA 30308",https://www.zillow.com/homedetails/109-City-View-Ct-NE-5-Atlanta-GA-30308/2083180750_zpid/,Sold 08/27/2019,"$564,900 ",3 bds,4 ba,,Townhouse,2019,,Forced air,Central,Attached Garage,,,"$565,761 ","$521,000 - $617,000",-$223 (-0.0 %)
"2909 Grandview Ave NE, Atlanta, GA 30305",https://www.zillow.com/homedetails/2909-Grandview-Ave-NE-Atlanta-GA-30305/35932790_zpid/,Sold 08/27/2019,"$560,000 ",3 bds,2 ba,"1,854 sqft",Single Family,1948,1975,Forced air,Central,,0.27 acres,,"$559,617 ","$532,000 - $588,000","+$3,450 (+0.6 %)"
