Address,Bedrooms,Bathrooms,Area,Zestimate,Year Built,Parking,HL,Monthcost,PI,PT,HI,HF,lat,lng,Avgprice,Type_Single Family,Type_Townhouse,Heating_Baseboard,"Heating_Baseboard, Forced air","Heating_Baseboard, Radiant",Heating_Forced air,"Heating_Forced air, Heat pump","Heating_Forced air, Heat pump, Other","Heating_Forced air, Other",Heating_Gas,Heating_Heat pump,"Heating_Heat pump, Other, Stove",Heating_No Data,Heating_None,Heating_Other,Heating_Radiant,Cooling_Central,"Cooling_Central, Other","Cooling_Central, Solar",Cooling_No Data,Cooling_None,Cooling_Other,Cooling_Wall,"Cooling_Wall, Refrigeration"
11234.0,0.42495794246078505,0.01935713657367655,-0.09766011047061601,0.6936812614864453,-0.5623107695931692,-1.644039916712949e-14,-0.4389570131631457,0.0034987752750393823,0.4178123194705028,-0.10802971748042442,0.41297016562119376,-0.041078579635787246,40.60508,-73.911721,0.8718684,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10303.0,-0.5207817922313535,-0.407124291807648,0.2624969047702705,0.26818933029814257,0.20196594631228953,-1.644039916712949e-14,-0.1110719389363715,-0.018883269937844113,0.1746508089729419,0.0473326768568389,0.16702704999937706,-0.041078579635787246,40.629884999999994,-74.17413,0.3183953,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30307.0,-0.5207817922313535,0.01935713657367655,-0.361117433948196,-0.05391908173120927,1.1700497864592039,0.6411460301491085,-0.3105427251512566,-0.04230634050946638,-0.07784195587779852,0.17045004595429286,-0.029727442498076278,-0.041078579635787246,33.771079,-84.3336,0.31026712,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
No Data,0.42495794246078505,0.01935713657367655,1.126873741348398,-0.7466897270632071,1.4502845822912054,-0.4165821921781283,-6.321543189388702e-17,-0.09925042763247695,0.0,3.332577228879655e-16,1.7475309421528827e-16,0.0,0,0,-0.2643676,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
30316.0,-1.466521526923492,-0.407124291807648,-0.5515566228289935,-0.4403248394853458,-0.8170696748949887,0.6411460301491085,-0.3135229333003744,-0.07770120270658447,-0.34954612674979096,-0.23407845250877013,-0.3187106033537109,-0.041078579635787246,33.711546000000006,-84.331796,-0.49801382,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30324.0,-0.5207817922313535,0.01935713657367655,-0.09272645272759017,0.25094195716200696,-0.8170696748949887,1.6988742524763454,-0.14610333484128557,-0.026743011396321806,0.052246707751822094,0.2847733172590715,0.11168984898446832,-0.041078579635787246,33.818405,-84.358175,0.31026712,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10314.0,0.42495794246078505,0.01935713657367655,0.2782846095479532,1.0957784473173156,0.023634712601015854,-1.644039916712949e-14,-0.19875542495060497,0.044306969337599054,0.6966521554361031,0.5691158125555723,0.6896561706957376,-0.041078579635787246,40.599263,-74.165748,0.3183953,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30331.0,-0.5207817922313535,0.44583856495500107,-0.3453297291705133,-1.1601265571327972,1.3483810201704776,-1.644039916712949e-14,-0.4315323432775447,-0.12189272918504514,-0.7546323451407615,-0.7851752475164212,-0.7675567893635263,-0.03322201201590784,33.707454999999996,-84.544149,-0.9296833,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
30305.0,1.3706976771529236,0.44583856495500107,2.204384592425242,2.2058757853674074,-0.10374474004989392,-0.4165821921781283,0.5321603815920121,0.14008130234156566,1.405827486277748,1.8442599924934882,1.390594050217915,-0.041078579635787246,33.835696,-84.389116,1.1184897,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11413.0,-0.5207817922313535,-0.407124291807648,-0.899872859486618,-0.01144664393785435,-0.30755186429134956,-1.644039916712949e-14,-0.33177087192531235,-0.04631428814061063,-0.033930170686365405,-0.2545980140250125,-0.10351037718462129,-0.041078579635787246,40.671659000000005,-73.75256800000001,0.5393337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
30318.0,-1.466521526923492,-0.407124291807648,-0.8900055440005663,-0.6851500161088803,-1.4794428286797197,-0.4165821921781283,-0.24905455133133936,-0.0956588901448282,-0.4911616339921628,-0.4187545061549511,-0.4662764727268009,-0.041078579635787246,33.792303000000004,-84.447862,-0.66111696,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10314.0,-0.5207817922313535,-0.407124291807648,-0.9393421214308247,-0.7857967390472762,0.4567248516141091,-1.644039916712949e-14,-0.478641952278054,-0.08524863655744053,-0.4812814823240903,-0.6415383169027249,-0.5339108295228006,-0.026936757920004318,40.599263,-74.165748,0.3183953,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30310.0,-0.5207817922313535,0.01935713657367655,-0.3926928435035614,-0.7524307475614013,-1.0718285801968082,-1.4743104145053652,-0.26500168271727187,-0.10075991440264816,-0.5312311379793455,-0.47151909291100275,-0.5093165179606188,-0.041078579635787246,33.726586,-84.425995,-1.0021195,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2124.0,-0.5207817922313535,-0.407124291807648,-0.2358025272753396,0.14963187371837502,-0.1801724116404398,-1.4743104145053652,-0.24225735362386744,25.904782264642876,-0.2419622530307798,-0.3571958216062241,-0.2141847792144388,26.09510303582971,42.285804999999996,-71.070571,0.46811172,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10312.0,-0.5207817922313535,0.01935713657367655,-0.8781647654173043,0.10579451090639277,0.9917185527479302,-1.644039916712949e-14,-0.37480225340437706,-0.03788198273482662,0.031388609785891364,-0.1549315723746926,-0.042024598279167116,-0.041078579635787246,40.545237,-74.18044300000001,0.37059745,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10469.0,-0.5207817922313535,0.01935713657367655,-0.9649971416945591,0.026215561919627667,-0.052792958989530014,-1.644039916712949e-14,-0.4465383802750817,-7.574456385473366e-16,0.05608898895607249,-0.028882837346346876,-0.017430286716985446,-0.041078579635787246,40.868607,-73.84813299999999,0.0062571927,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
30316.0,-0.5207817922313535,0.01935713657367655,-0.34927665536493396,-0.9996523574237464,0.6605319758555648,-1.4743104145053652,-0.17846837256494463,-0.11726016633865761,-0.655281931145144,-0.6620578784189672,-0.6691795431147997,-0.041078579635787246,33.711546000000006,-84.331796,-0.49801382,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30326.0,-0.5207817922313535,0.44583856495500107,0.27335095180492736,-0.04387142758645688,1.2210015675195678,-1.644039916712949e-14,-0.4927592791343715,-0.03923531570118701,-0.11846035717987416,0.06492087244218947,-0.0727674877318942,-0.03191258407926127,33.849517999999996,-84.36397099999999,1.1184897,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10461.0,0.42495794246078505,-0.407124291807648,-0.39663976969798204,-0.3430991118226433,-0.9444491275458985,-1.644039916712949e-14,-0.414173570309019,-7.574456385473366e-16,-0.18926811080106007,-0.2839116733339301,-0.2510762465577113,-0.041078579635787246,40.847381,-73.84058399999999,0.0062571927,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
30327.0,0.42495794246078505,0.44583856495500107,2.783596011456476,1.2617088740092237,-0.12922063058007588,-0.4165821921781283,2.2403423547202594,0.06793824498096908,0.8289364083252954,1.137800803148574,0.8126277285066459,-0.041078579635787246,33.869694,-84.4173,1.1184897,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30331.0,1.3706976771529236,0.44583856495500107,1.2679763527989372,-0.5284649593904706,0.8388632095668385,-1.644039916712949e-14,0.668814939442272,-0.0818132528736026,-0.40059357703483195,-0.30149986891928066,-0.3740478043686197,-0.038721609349823424,33.707454999999996,-84.544149,-0.9296833,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2132.0,2.316437411845062,-0.407124291807648,0.4845115032064334,1.0637947463083197,-1.3775392665589918,-0.4165821921781283,-0.24225735362386744,0.023746718502508406,0.5177116307810131,0.413753418218309,0.5974275023375563,-0.041078579635787246,42.280454999999996,-71.162017,0.46811172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
30312.0,0.42495794246078505,0.44583856495500107,0.6552160611151275,0.32470695072591843,-1.0718285801968082,-0.4165821921781283,-0.16482182066042128,-0.01258506651747457,0.18398206332612146,0.35219473366958204,0.16702704999937706,-0.041078579635787246,33.744725,-84.375231,-0.49801382,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2127.0,-0.5207817922313535,-0.407124291807648,-0.44597634712824047,1.0444982490984185,-1.4539669381495377,-1.644039916712949e-14,-0.4472182367003868,0.02353851343076065,0.5155160415214415,0.413753418218309,0.5974275023375563,-0.041078579635787246,42.334992,-71.03909300000001,1.0629357,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
No Data,-0.5207817922313535,0.01935713657367655,-0.5614239383150452,0.01370895888635655,1.4502845822912054,-1.4743104145053652,-6.321543189388702e-17,-0.035695829481475205,-0.06960849615440481,0.1294109229218082,-0.017430286716985446,-0.03453143995255441,0,0,-0.2643676,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
No Data,-0.5207817922313535,0.01935713657367655,-0.3640776285940115,-0.48533958036683067,1.4502845822912054,-1.644039916712949e-14,-0.33333943849183695,-0.08160504780185483,-0.38028437638379414,-0.27511757554125477,-0.349453492806438,-0.041078579635787246,0,0,-0.2643676,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30331.0,1.3706976771529236,0.01935713657367655,1.2985650308056973,-0.7441126930585731,1.3483810201704776,-0.4165821921781283,-0.09193506241261748,-0.09883401748898143,-0.5312311379793455,-0.47151909291100275,-0.5154650958511643,-0.039140626289550326,33.707454999999996,-84.544149,-0.9296833,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2127.0,-0.5207817922313535,0.44583856495500107,-0.22396174869207758,2.4186477991489372,0.9917185527479302,-1.644039916712949e-14,-0.4406825047136016,0.1511682224121335,1.5199981277754742,1.284369099693162,1.5135656080288236,-0.03191258407926127,42.334992,-71.03909300000001,1.0629357,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30342.0,2.316437411845062,1.7252828500989748,2.9987034890524025,2.0686990844495767,1.093622114868658,1.6988742524763454,2.1492393161534196,0.12826566451988064,1.3114171481161667,1.7240739893269261,1.2983653818597338,-0.041078579635787246,33.882179,-84.375289,1.1184897,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30324.0,0.42495794246078505,0.44583856495500107,0.15691662906951745,0.525319670639222,-0.052792958989530014,3.814330697130819,1.1243301322764712,0.007246466566498944,0.3426133873301736,0.5456648851084382,0.32689007515355795,-0.041078579635787246,33.818405,-84.358175,0.31026712,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2127.0,-1.466521526923492,0.01935713657367655,-0.548596428183178,0.7367406517687267,0.7624355379762926,-1.644039916712949e-14,-0.4700149500409671,0.00516441584902141,0.36511817724078305,0.2554596579501539,0.43141589929283003,-0.041078579635787246,42.334992,-71.03909300000001,1.0629357,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2118.0,-2.4122612616156305,-0.8336057201889725,-1.1613567198669876,0.894564882548484,-1.5813463908004475,-1.644039916712949e-14,-0.49035415891620693,0.025724666684112062,0.4556862341981139,0.35219473366958204,0.5297931455415567,-0.03149356713953437,42.337582,-71.070482,1.0629357,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2132.0,-0.5207817922313535,-0.407124291807648,0.10461985699344352,0.9772314100124994,-1.5813463908004475,-1.644039916712949e-14,-0.0827851287341569,0.017344412546264988,0.46501748855129343,0.3580574655313655,0.5420903013226476,-0.041078579635787246,42.280454999999996,-71.162017,0.46811172,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
No Data,0.42495794246078505,0.01935713657367655,1.126873741348398,-0.7466897270632071,1.4502845822912054,-0.4165821921781283,-6.321543189388702e-17,-0.09925042763247695,0.0,3.332577228879655e-16,1.7475309421528827e-16,0.0,0,0,-0.2643676,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11364.0,-0.5207817922313535,0.01935713657367655,-0.536755649599916,1.5407057993815374,-0.43493131694225934,-1.644039916712949e-14,-0.3292609832127959,-7.574456385473366e-16,1.0391640799292814,0.768448695856212,0.9724907536608267,-0.041078579635787246,40.745289,-73.760586,0.5393337,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
No Data,1.3706976771529236,0.01935713657367655,0.4114933686096509,-1.0250406573885373,1.4502845822912054,-0.4165821921781283,-6.321543189388702e-17,-0.11918606325232434,0.0,3.332577228879655e-16,1.7475309421528827e-16,0.0,0,0,-0.2643676,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
30310.0,-0.5207817922313535,-0.407124291807648,-0.882111691611725,-0.983926198430508,-0.43493131694225934,0.6411460301491085,-0.32879043601859814,-0.1164273460516666,-0.6486951633664291,-0.6532637806262919,-0.6630309652242543,-0.041078579635787246,33.726586,-84.425995,-1.0021195,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30331.0,-0.5207817922313535,-0.407124291807648,-0.22396174869207758,-1.1023759891691116,1.093622114868658,-0.4165821921781283,0.005996376652403476,-0.12376657483077491,-0.7227963008769724,-0.7441361244839365,-0.7368138999107993,-0.039140626289550326,33.707454999999996,-84.544149,-0.9296833,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2130.0,0.42495794246078505,-0.407124291807648,-0.4420294209338198,1.668157843678108,5.792546865036901e-15,-1.644039916712949e-14,-6.321543189388702e-17,-0.017894295847042285,0.17629750091762067,0.06492087244218947,0.23466140679537667,-0.041078579635787246,42.309174,-71.113835,0.46811172,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
30318.0,-0.5207817922313535,-0.407124291807648,-0.7666641004249203,-1.2958167748242355,-1.0718285801968082,-1.644039916712949e-14,-0.1329273301309599,-0.14089144198202763,-0.8452004020980923,-0.8877730550976328,-0.8536368798311622,-0.041078579635787246,33.792303000000004,-84.447862,-0.66111696,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30324.0,-0.5207817922313535,0.01935713657367655,-0.5041935084959455,-0.8966786630795488,0.4567248516141091,-1.644039916712949e-14,-0.4563160138892678,-0.08571709796887297,-0.6217991949366763,-0.5887737301466732,-0.6076937642093455,-0.014366249728197264,33.818405,-84.358175,0.31026712,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
No Data,0.42495794246078505,0.44583856495500107,1.5985314215816686,0.5276119111285192,1.4502845822912054,-1.644039916712949e-14,-0.14657388203548322,0.008703902068733218,0.34426007927485236,0.6160176674498405,0.32689007515355795,-0.041078579635787246,0,0,-0.2643676,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10460.0,-0.5207817922313535,-0.8336057201889725,-0.6946326973767429,-0.702845418067924,-1.326587485498628,-1.644039916712949e-14,-0.45338796222972955,-0.05734915694324156,-0.14425853097984112,-0.2370098184396619,-0.2080362013238934,-0.041078579635787246,40.841758,-73.879571,0.0062571927,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30310.0,0.42495794246078505,-0.407124291807648,-0.3887459173091407,-0.7799515257995686,-0.052792958989530014,-1.644039916712949e-14,0.2588512658914925,-0.10336247779949508,-0.5515403386303833,-0.4979013862890286,-0.5339108295228006,-0.041078579635787246,33.726586,-84.425995,-1.0021195,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11203.0,-0.5207817922313535,0.01935713657367655,-0.6768715295018499,0.5226453900683754,-0.8170696748949887,-1.644039916712949e-14,-0.4337807662693743,-7.574456385473366e-16,0.26851224981963023,-0.21942162285431133,0.25925571835755834,-0.041078579635787246,40.649591,-73.934371,0.8718684,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
30310.0,-0.5207817922313535,-0.407124291807648,-0.9580900208543229,-1.2283658618808422,-0.8170696748949887,-1.4743104145053652,-0.014499757206767699,-0.1350096487051536,-0.7968974383875158,-0.8379398342724729,-0.8167454124878897,-0.041078579635787246,33.726586,-84.425995,-1.0021195,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30312.0,-0.5207817922313535,-0.407124291807648,-0.5860922270301744,-0.3428594684987622,-0.8680214559553526,-0.4165821921781283,-0.3105427251512566,-0.07004966631985453,-0.2891674221115704,-0.15786293830558434,-0.25722482444825673,-0.041078579635787246,33.744725,-84.375231,-0.49801382,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10473.0,0.42495794246078505,-0.407124291807648,-0.882111691611725,-0.009883752695151562,-0.43493131694225934,-1.644039916712949e-14,-0.3813901418807417,-0.05073864591525039,-0.08991769680544263,-0.1783824998218267,-0.15884757819953005,-0.041078579635787246,40.818690000000004,-73.858474,0.0062571927,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30331.0,-0.5207817922313535,-0.8336057201889725,-1.1534628674781462,-1.4891533677298465,-0.1801724116404398,-1.644039916712949e-14,0.09942094839952285,-0.15499733559293793,-0.9527842758171035,-1.046066815365788,-0.9889055934231614,-0.041078579635787246,33.707454999999996,-84.544149,-0.9296833,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30305.0,1.3706976771529236,0.01935713657367655,1.067669848432088,2.187253067937694,-0.8170696748949887,0.6411460301491085,0.6004876605171421,0.14081002009268279,1.4041807943330693,1.8442599924934882,1.390594050217915,-0.04024054575633344,33.835696,-84.389116,1.1184897,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11429.0,-0.5207817922313535,-0.407124291807648,-1.000519477444345,-0.09519330290515948,-0.1801724116404398,-1.644039916712949e-14,-0.45087830127480955,-7.574456385473366e-16,-0.03283237605657958,-0.2575293799559042,-0.10351037718462129,-0.041078579635787246,40.709765999999995,-73.738653,0.5393337,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10469.0,0.42495794246078505,-0.407124291807648,-4.487135577642987e-16,0.25129621251035283,5.792546865036901e-15,-1.644039916712949e-14,-6.321543189388702e-17,-7.574456385473366e-16,0.11976107748365052,0.10889136140556588,0.11168984898446832,-0.041078579635787246,40.868607,-73.84813299999999,0.0062571927,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
30310.0,-0.5207817922313535,-0.407124291807648,-0.7834385367512081,-1.4654599364904748,-0.30755186429134956,-1.644039916712949e-14,-0.27640003938756197,-0.15218656712434325,-0.930279485906494,-1.019684521987762,-0.9643112818609797,-0.041078579635787246,33.726586,-84.425995,-1.0021195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
30308.0,-1.466521526923492,0.01935713657367655,-0.6058268580022778,-0.36917508393422327,-0.9699250180760804,-0.4165821921781283,-0.4608647886049101,-0.03767377766307886,-0.3012431630392145,-0.17251976796004315,-0.26952198022934754,-0.006928699048044759,33.771126,-84.378108,0.31026712,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2135.0,-0.5207817922313535,-0.407124291807648,-0.9955858197013193,0.7121720014334421,-0.10374474004989392,-0.4165821921781283,-0.2700733888742878,-0.047771723642844904,-0.06960849615440481,-0.18131386575271843,-0.029727442498076278,-0.041078579635787246,42.349688,-71.153964,0.46811172,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30315.0,0.42495794246078505,0.01935713657367655,-0.16673131887297782,-1.1401632263260095,1.144573895929022,-1.644039916712949e-14,0.008296956133812506,-0.1299606757152706,-0.7568279344003331,-0.7881066134473129,-0.7737053672540718,-0.041078579635787246,33.702829,-84.382515,-0.49801382,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30310.0,-0.5207817922313535,-0.407124291807648,-0.5170210186278126,-1.1799544373652173,-1.0718285801968082,0.6411460301491085,-0.20874191228070557,-0.1333960593991085,-0.7859194920896576,-0.8144889068253388,-0.7921511009257081,-0.041078579635787246,33.726586,-84.425995,-1.0021195,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10314.0,-0.5207817922313535,-0.407124291807648,-0.4893925352668679,1.0683132385455554,-0.1801724116404398,-1.644039916712949e-14,-0.22468927142423442,0.042224918620121524,0.6796363386744227,0.5515276169702218,0.6773590149146467,-0.041078579635787246,40.599263,-74.165748,0.3183953,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2124.0,-0.5207817922313535,-0.407124291807648,-0.02858890206825422,0.7138946548920654,-2.218243654054996,-1.4743104145053652,-0.26500168271727187,0.0025098011842375535,0.3431622846450665,0.2349400964339116,0.41297016562119376,-0.041078579635787246,42.285804999999996,-71.070571,0.46811172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
11228.0,-0.5207817922313535,-0.407124291807648,-0.2841523731569929,1.4311401770847856,-0.5623107695931692,-1.644039916712949e-14,-0.45061683555412274,-7.574456385473366e-16,1.015561495388886,0.2877046831899633,0.9478964420986451,-0.041078579635787246,40.616695,-74.013047,0.8718684,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10304.0,-0.5207817922313535,-0.407124291807648,-0.9709175309861902,0.19471954952451934,0.07458649366137976,-1.644039916712949e-14,-0.275563485735922,-7.574456385473366e-16,0.11756548822407886,-0.008363275830104553,0.1055412710939229,-0.041078579635787246,40.609227000000004,-74.092575,0.3183953,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30312.0,-1.466521526923492,-0.407124291807648,-0.864350523736832,0.10420383493048659,-0.6896902222440789,-1.644039916712949e-14,-0.2103628630944061,-0.03684095737608785,-0.027343402907650437,0.1821755096778599,0.025609758516832476,-0.041078579635787246,33.744725,-84.375231,-0.49801382,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30306.0,0.42495794246078505,0.44583856495500107,1.3873708701801626,2.43826729388233,-1.326587485498628,1.6988742524763454,-0.20581386062116735,0.15486386243565614,1.5232915116648316,1.9878969231071846,1.5135656080288236,-0.041078579635787246,33.789322999999996,-84.35149799999999,0.31026712,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30324.0,-0.5207817922313535,-0.407124291807648,-0.5347821865027057,-0.2956115296860379,-0.3585036453517135,-1.644039916712949e-14,0.1449724676829427,-0.06624992376045802,-0.25897806979246013,-0.11682381527309971,-0.22033335710498422,-0.041078579635787246,33.818405,-84.358175,0.31026712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
30305.0,-0.5207817922313535,0.44583856495500107,-4.487135577642987e-16,0.6258066313616973,1.3738569107006595,0.6411460301491085,-0.48366150194549046,0.013284413647183795,0.37609612353864136,0.5896353740718147,0.357632964606285,-0.03924538052448205,33.835696,-84.389116,1.1184897,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
No Data,-0.5207817922313535,-0.407124291807648,-0.6768715295018499,0.219388919517667,-0.052792958989530014,-1.644039916712949e-14,-0.42672210284121553,-0.032260445797637274,0.11097872044536389,-0.33667626008998175,0.09939269320337749,-0.041078579635787246,0,0,-0.2643676,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
No Data,0.42495794246078505,0.01935713657367655,1.0301740495850915,-0.6845109672451974,1.4502845822912054,-0.4165821921781283,-6.321543189388702e-17,-0.09435760844640474,0.0,3.332577228879655e-16,1.7475309421528827e-16,0.0,0,0,-0.2643676,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
30318.0,0.42495794246078505,-0.407124291807648,-0.5860922270301744,-0.8195135127898466,1.144573895929022,1.6988742524763454,0.05386942911610288,-0.10612119500015281,-0.5734962312260998,-0.5242836796670545,-0.5585051410849822,-0.041078579635787246,33.792303000000004,-84.447862,-0.66111696,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10308.0,0.42495794246078505,0.01935713657367655,-0.15291707719250544,0.3078068867548278,0.4567248516141091,-1.644039916712949e-14,-0.3971281917931633,-0.017529936971483716,0.1861776525856931,0.05612677464951418,0.1731756278899225,-0.041078579635787246,40.551884,-74.147646,0.37059745,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10302.0,3.2621771465372005,0.44583856495500107,-0.29007276244862384,-0.29086034030822205,0.8898149906272024,-1.644039916712949e-14,-0.3469859903963603,-0.059379156392782156,-0.14810081218409152,-0.3249507963664147,-0.2141847792144388,-0.041078579635787246,40.630688,-74.137776,0.3183953,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30311.0,-0.5207817922313535,-0.407124291807648,-0.6196410996827502,-1.3071737845212077,-0.12922063058007588,1.6988742524763454,0.668814939442272,-0.1350096487051536,-0.7968974383875158,-0.8379398342724729,-0.8167454124878897,-0.041078579635787246,33.723262,-84.475994,-1.0021195,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30327.0,0.42495794246078505,0.8723199933363256,1.0518821436544052,1.8413887090192622,-0.20564830217062174,-0.4165821921781283,3.424681856089178,0.11462823232040278,1.202186582452477,1.5950938883676886,1.1876909798299164,-0.041078579635787246,33.869694,-84.4173,1.1184897,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2124.0,0.42495794246078505,-0.407124291807648,0.4184004894498871,1.2559504880527772,-0.9444491275458985,-1.4743104145053652,0.1677482273246527,0.051750300652581245,0.7702043956317536,0.5632530806937888,0.7572905274917372,-0.041078579635787246,42.285804999999996,-71.070571,0.46811172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
