Address,Soldprice,Bedrooms,Bathrooms,Area,Year built,LRY,Parking,Lot,Zestimate,lat,lng,label,Avgprice,Type_Single Family,Type_Townhouse,Heating_Baseboard,Heating_Electric,Heating_Forced air,"Heating_Forced air, Heat pump","Heating_Forced air, Other","Heating_Forced air, Radiant",Heating_Gas,Heating_Heat pump,"Heating_Heat pump, Other",Heating_No Data,Heating_None,Heating_Other,Heating_Radiant,Heating_Stove,Cooling_Central,"Cooling_Central, Other","Cooling_Central, Refrigeration",Cooling_No Data,Cooling_None,Cooling_Other
30309,0.7221400618972267,0.0,-0.5571011354628996,0.6722773429672341,-1.3767610526288105,-0.2682231883876168,1.1400511632580099e-14,-0.16757207228673182,0.9589988443887255,33.79988479614258,-84.38580322265625,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.4498137121284953,0.0,1.402584035165418,0.2759480707983413,1.1117450665051474,1.198430718060968,-0.3282727912850851,-0.10144164574854228,-0.4821394835591768,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30318,-0.21573136621125244,0.0,-0.5571011354628996,-0.08506473157332337,-0.6180701626489454,-0.2682231883876168,-1.6118562897931037,-0.4280777606335278,-0.2422222502677002,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
30305,1.4660612564278146,0.0,-0.3014900262505104,1.832488776676171,0.44409708332286596,0.0033793868806396574,0.9553107072229334,-0.7871989973267468,1.518731098790043,33.835697174072266,-84.38911437988281,4,0.67727894,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30306,4.098405782082132,0.0,-0.5571011354628996,-0.18185801916572622,-0.7394607050457238,-0.8114283389241297,1.1400511632580099e-14,1.078999455387287e-15,4.2874243404262105,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30306,0.7059080151655684,0.0,-0.5571011354628996,0.02219269521825817,-1.2553705102320323,-1.0830309141923862,1.1400511632580099e-14,-0.14035239604631639,0.7294101512758489,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.6835551850643734,0.0,1.402584035165418,-0.39114080314929994,-1.3767610526288105,1.0897896879536655,0.9553107072229334,-0.2640457444699749,-0.7104595809325474,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30342,-0.49526344297713826,0.0,1.402584035165418,-0.32573993315443317,0.01923018493414141,-0.7571078238704784,-0.3282727912850851,-0.8393179839641326,-0.5299933570697472,33.882179260253906,-84.37528991699219,3,0.2691243,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,0.2673181124761639,0.0,-0.3866937293213068,1.1379315373306855,1.4759166936954826,-5.804995925067511e-13,1.1400511632580099e-14,-0.7622996869297767,0.26396780159857675,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30306,0.5371758893899815,0.0,-0.5571011354628996,-0.22894664556203032,-1.2250228746328375,1.0897896879536655,1.1400511632580099e-14,-0.4540480091120881,0.5502566187263879,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
30305,1.7609910527233514,0.0,-0.3866937293213068,2.681392069209542,1.1117450665051474,1.198430718060968,-0.3282727912850851,-0.8790319378230994,1.841639594002637,33.835697174072266,-84.38911437988281,4,0.67727894,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.08978691562031647,0.0,2.254621065873382,0.30734048839587735,1.4759166936954826,-5.804995925067511e-13,2.238894205730952,1.078999455387287e-15,-0.10492220122028974,33.792301177978516,-84.44786071777344,0,-0.60014594,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.7452369626446745,0.0,-0.47189743239210324,-0.3715205421508399,0.3530541765252821,-5.804995925067511e-13,-0.3282727912850851,-0.8440479604911556,-0.7947703181014399,33.792301177978516,-84.44786071777344,0,-0.60014594,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.4627993495138219,0.0,-0.47189743239210324,-0.056288348775581976,1.3241785156995096,-5.804995925067511e-13,2.238894205730952,-0.5058100163889437,-0.4922305860325215,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.8117883542444732,0.0,-0.3866937293213068,-0.8803393107109035,1.0813974309059526,1.1441102030073167,-1.6118562897931037,-0.9412355913954586,-0.8646312749219466,33.792301177978516,-84.44786071777344,0,-0.60014594,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30306,0.5598195945806447,0.0,-0.5571011354628996,0.05096907801599956,-1.2250228746328375,-0.2682231883876168,-0.3282727912850851,-0.24923110100797824,0.5702285217055656,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30305,3.3192675389625386,0.0,-0.3866937293213068,2.303375040639212,0.0,-5.804995925067511e-13,1.1400511632580099e-14,1.078999455387287e-15,3.4549847056376777,33.835697174072266,-84.38911437988281,4,0.67727894,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30318,-0.1706225083439745,0.0,-0.5571011354628996,-0.8306346495148048,-0.5270272558513616,-0.2682231883876168,-1.6118562897931037,0.44279123834752854,-0.187774392485472,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30318,-1.3912724225646709,0.0,-0.6423048385336961,-1.3237572092761003,-1.5284992306247835,-5.804995925067511e-13,1.1400511632580099e-14,-0.6340548516593603,-1.4700194080766151,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
30306,0.358542215108083,0.0,1.402584035165418,0.17915478320593847,1.0813974309059526,1.1441102030073167,1.1400511632580099e-14,-0.49019216936575455,0.3606761789490071,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.6395663384215796,0.0,-0.5571011354628996,-0.8894954325101849,-1.2250228746328375,-0.2682231883876168,1.1400511632580099e-14,-0.04709153810784378,-0.681234391382854,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
30342,-0.35404463641171174,0.0,-0.6423048385336961,-0.7050649791246606,-0.49667962025216694,-0.8114283389241297,-0.3282727912850851,1.142542180858511,-0.3858754539142954,33.882179260253906,-84.37528991699219,3,0.2691243,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30327,-0.38975513922135996,0.0,3.1066580965813464,-2.6134623655748737,0.04957782053333602,-0.702787308816827,1.1400511632580099e-14,-0.8272699305462436,-0.41637263117071294,33.869693756103516,-84.41729736328125,4,0.67727894,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.7387441439520113,0.0,-0.6423048385336961,-0.6710565267273298,-0.4663319846529723,0.818187112685409,-1.6118562897931037,1.5701677568374444,-0.783658233495498,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.8199043776103027,0.0,2.254621065873382,-0.8803393107109035,1.0510497953067581,-5.804995925067511e-13,-1.6118562897931037,-0.9178534432807411,-0.8704959862417493,33.792301177978516,-84.44786071777344,0,-0.60014594,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,0.8649820731358188,0.0,-0.47189743239210324,0.9822774667429026,-0.31459380665699926,1.4157127782755732,0.9553107072229334,0.20954092417720116,0.8885883888789141,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,0.19297533844516934,0.0,-0.47189743239210324,-0.056288348775581976,0.9903545241083689,-5.804995925067511e-13,-0.3282727912850851,-0.6068351754189447,0.18681750722673648,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,0.4296385797927459,0.0,-0.3866937293213068,1.1379315373306855,0.0,-5.804995925067511e-13,1.1400511632580099e-14,1.078999455387287e-15,0.4360558664330874,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30318,-1.4042580599499974,0.0,-0.6423048385336961,-0.9797486331031011,-0.13250799306183164,-1.0287103991387347,1.1400511632580099e-14,-0.2355766404677042,-1.330341590009435,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.8263971963029655,0.0,-0.3866937293213068,-0.8803393107109035,1.0510497953067581,1.0897896879536655,-1.6118562897931037,-0.9373088184296282,-0.8796712575662525,33.792301177978516,-84.44786071777344,0,-0.60014594,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.8202290185449355,0.0,2.254621065873382,-0.8803393107109035,1.0813974309059526,1.1441102030073167,-0.3282727912850851,-0.9412355913954586,-0.8676806534508665,33.792301177978516,-84.44786071777344,0,-0.60014594,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-1.4042580599499974,0.0,-0.6423048385336961,-0.7050649791246606,-1.5284992306247835,-1.0830309141923862,1.1400511632580099e-14,-0.6029976472932467,-1.3344628301792212,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
30306,1.7609910527233514,0.0,0.5505470044574539,0.30734048839587735,-1.5284992306247835,-5.804995925067511e-13,0.9553107072229334,-0.3261601532022017,1.8448585708924536,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
30342,0.23517865994748066,0.0,-0.3866937293213068,1.4910962353029662,1.0207021597075636,1.035469172900014,-0.3282727912850851,-0.8129015112849097,0.2333213777845703,33.882179260253906,-84.37528991699219,3,0.2691243,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30342,0.43158642540054487,0.0,-0.5571011354628996,1.7016870366864374,0.8386163461123959,0.7095460825781064,1.1400511632580099e-14,-0.8327138657943268,0.44409143677236596,33.882179260253906,-84.37528991699219,3,0.2691243,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-1.0507240821344819,0.0,-0.47189743239210324,-0.8881874151102875,1.1724403377035366,-5.804995925067511e-13,-1.6118562897931037,0.365041133624086,-1.1402998426904158,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30306,0.7513577460142113,0.0,-0.5571011354628996,0.08366951301343295,-1.5284992306247835,1.361392263221922,1.1400511632580099e-14,-0.23718304759008946,0.7746284662580868,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30305,0.31633889360577166,0.0,-0.5571011354628996,-0.5219425431390335,-1.2857181458312268,1.578674323436527,1.1400511632580099e-14,-0.10768878455781773,0.31891427856184085,33.835697174072266,-84.38911437988281,4,0.67727894,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30306,0.7221400618972267,0.0,-0.47189743239210324,0.6932056213655915,-0.7698083406449184,1.6329948384901782,-0.3282727912850851,1.997793332816378,0.7403933411275093,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
30305,0.39749912726406267,0.0,-0.5571011354628996,0.0012644168199007976,-0.3752890778553885,-1.0830309141923862,1.1400511632580099e-14,0.015165662368595047,0.41069073557739955,33.835697174072266,-84.38911437988281,4,0.67727894,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30324,0.5241090917709966,0.0,-0.5571011354628996,-0.4709298645430374,-0.9215465186408914,1.6873153535438297,1.1400511632580099e-14,-0.24530432804214788,0.5429401454373107,33.81840515136719,-84.3581771850586,1,0.525583,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30318,-0.05699818122236691,0.0,-0.5571011354628996,-0.32835596795422783,-0.3449414422561939,-0.2682231883876168,1.1400511632580099e-14,0.1706658718154799,-0.07414009871756604,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.07355486888865827,0.0,2.254621065873382,0.30734048839587735,1.445569058096288,-5.804995925067511e-13,2.238894205730952,1.078999455387287e-15,-0.08790130972071204,33.792301177978516,-84.44786071777344,0,-0.60014594,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30342,-0.08946227468568331,0.0,-0.5571011354628996,0.2615598793994706,-0.5877225270497508,-0.2682231883876168,2.238894205730952,1.025917023773347,-0.1077544938472621,33.882179260253906,-84.37528991699219,3,0.2691243,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-1.462693428183967,0.0,-0.5571011354628996,-1.1864153822868801,-1.5284992306247835,-0.8114283389241297,1.1400511632580099e-14,-0.29590615239728085,-1.544744445887635,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30305,0.10532228609421508,0.0,-0.5571011354628996,-0.18970612356511024,-0.6787654338473346,-0.5398257636558732,1.1400511632580099e-14,0.05404071473031632,0.0915948115177599,33.835697174072266,-84.38911437988281,4,0.67727894,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30324,0.31309248425944003,0.0,-0.5571011354628996,-0.06282843577506866,1.1420927021043419,1.2527512331146193,-0.3282727912850851,-0.06262014029090066,0.3107328536321913,33.81840515136719,-84.3581771850586,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,3.6439084735957024,0.0,-0.47189743239210324,0.33873290599341344,-0.6484177982481399,-5.804995925067511e-13,1.1400511632580099e-14,0.44279123834752854,0.31158423740389196,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30324,-0.22256505788528053,0.0,-0.5571011354628996,-0.5755712565348243,-0.6180701626489454,-0.2682231883876168,0.9553107072229334,0.4816662907092498,-0.24728984929128908,33.81840515136719,-84.3581771850586,1,0.525583,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
30326,-0.31671092892889807,0.0,1.402584035165418,-0.414685116347452,1.1420927021043419,-5.804995925067511e-13,1.1400511632580099e-14,-0.8455651227734082,-0.34460199680651116,33.849517822265625,-84.36396789550781,3,0.2691243,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,0.1394095842306973,0.0,-0.5571011354628996,-0.8633350845122382,-0.9215465186408914,-0.2682231883876168,1.1400511632580099e-14,0.24841597653892245,0.13070080157328623,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30305,0.39749912726406267,0.0,-0.5571011354628996,0.0012644168199007976,-0.3752890778553885,-1.0830309141923862,1.1400511632580099e-14,0.015165662368595047,0.41069073557739955,33.835697174072266,-84.38911437988281,4,0.67727894,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30309,0.29361402818145016,0.0,-0.5571011354628996,0.4904629243815044,-1.2250228746328375,-0.2682231883876168,-1.6118562897931037,-0.1170594927717314,0.2970971454161087,33.79988479614258,-84.38580322265625,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.6121341794450773,0.0,1.402584035165418,-0.5742632391349269,0.2620112697276983,-0.3225437034412681,-1.6118562897931037,-0.8564529932695744,-0.6525485246208116,33.792301177978516,-84.44786071777344,0,-0.60014594,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30331,-1.4935343169741175,0.0,-0.6423048385336961,-1.306752983077435,-0.31459380665699926,-5.804995925067511e-13,1.1400511632580099e-14,-0.054855839199372106,-1.5772123560976703,33.707454681396484,-84.54415130615234,2,-1.4018317,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30306,-0.04076613449070871,0.0,-0.5571011354628996,-0.01573980937876457,-0.5573748914505562,-5.804995925067511e-13,-0.3282727912850851,1.2980423903053955,-0.05799433476021453,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.08946227468568331,0.0,-0.3866937293213068,0.41982998478704825,1.4152214224970934,1.7416358685974809,-0.3282727912850851,0.5982914477944135,-0.10981002598132829,33.792301177978516,-84.44786071777344,0,-0.60014594,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30305,0.39749912726406267,0.0,-0.5571011354628996,-0.14784956676839547,-0.6787654338473346,-0.2682231883876168,1.1400511632580099e-14,-0.23370249882492147,0.4060267806527444,33.835697174072266,-84.38911437988281,4,0.67727894,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30327,0.6247477815072774,0.0,2.254621065873382,2.224893996645372,0.11027309173172524,-5.804995925067511e-13,0.9553107072229334,-0.7739907609871354,0.6463001705021038,33.869693756103516,-84.41729736328125,4,0.67727894,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,0.040394099167582284,0.0,1.402584035165418,0.21839530520285855,0.8993116173107851,0.818187112685409,0.9553107072229334,-0.37435236687375695,0.028884121592651822,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30305,1.5986705854067693,0.0,-0.47189743239210324,1.0476783367377696,1.0207021597075636,1.035469172900014,-0.3282727912850851,0.9481669190499046,2.0499810044623943,33.835697174072266,-84.38911437988281,4,0.67727894,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30342,0.3104953567823747,0.0,-0.5571011354628996,0.3047244535960827,-0.49667962025216694,0.0033793868806396574,-0.3282727912850851,0.5594163954326924,0.3147964303592726,33.882179260253906,-84.37528991699219,3,0.2691243,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30331,-1.50814315903261,0.0,-0.6423048385336961,-1.306752983077435,-0.3752890778553885,-5.804995925067511e-13,1.1400511632580099e-14,-0.06654691325673077,-1.4259984575223068,33.707454681396484,-84.54415130615234,2,-1.4018317,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30324,0.12621617664720552,0.0,-0.47189743239210324,-0.11384111437106476,1.4759166936954826,-5.804995925067511e-13,-0.3282727912850851,-0.8245033405021359,0.11679373597976919,33.81840515136719,-84.3581771850586,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30306,-0.1706225083439745,0.0,-0.5571011354628996,0.7546824391607663,-0.49667962025216694,-1.6805565797825504,1.1400511632580099e-14,-0.7277619337984954,-0.3071784224910786,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
30318,-1.3945188319110025,0.0,-0.5571011354628996,-0.7063729965245579,-0.9215465186408914,-0.5398257636558732,-0.3282727912850851,0.1706658718154799,-1.3051290976785541,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30318,-1.0633850785851753,0.0,-0.5571011354628996,-0.15308163636798483,-0.22355089985941545,-1.1916719442996886,-1.6118562897931037,0.015165662368595047,-1.127607101360918,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30309,1.9233115200399333,0.0,1.402584035165418,0.4145979151874589,-1.5284992306247835,0.2749819621488961,1.1400511632580099e-14,-0.14035239604631639,2.0133070549021244,33.79988479614258,-84.38580322265625,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30305,-0.04076613449070871,0.0,-0.5571011354628996,0.045737008416410214,-1.0732846966368645,-0.2682231883876168,1.1400511632580099e-14,-0.05672998084215486,-0.04801516720506157,33.835697174072266,-84.38911437988281,4,0.67727894,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30318,-0.5926557233670875,0.0,-0.47189743239210324,-0.5742632391349269,0.2620112697276983,-0.3225437034412681,1.1400511632580099e-14,-0.8556497897083818,-0.6357955985314505,33.792301177978516,-84.44786071777344,0,-0.60014594,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-1.4267719087668074,0.0,-0.6423048385336961,-0.9823646679028958,-1.3767610526288105,-1.0830309141923862,1.1400511632580099e-14,-0.21460410303656446,-1.5067204933746285,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30318,-0.0732302279540251,0.0,-0.47189743239210324,1.2778893991197005,0.5351399901204498,0.16634093204159353,-0.3282727912850851,0.1706658718154799,-0.09162908169321819,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30318,-1.4529542001449716,0.0,-0.6423048385336961,-1.0032929463012532,-0.6180701626489454,-1.8978386399971554,1.1400511632580099e-14,0.09291576709203758,-1.3387808044476475,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30305,-0.3491750223922145,0.0,-0.47189743239210324,-0.597807552333079,0.9903545241083689,0.9811486578463628,-1.6118562897931037,-0.8790319378230994,-0.4905142506202484,33.835697174072266,-84.38911437988281,4,0.67727894,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30331,-1.3782867851793443,0.0,-0.6423048385336961,-1.4480188622663472,-0.3752890778553885,-1.463274519567945,1.1400511632580099e-14,0.365041133624086,-1.4722174028338346,33.707454681396484,-84.54415130615234,2,-1.4018317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
30306,1.0045776750280793,0.0,2.254621065873382,0.5964123337731886,-0.9822417898392807,-5.804995925067511e-13,0.9553107072229334,-0.21808465180173234,1.0341512700692046,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-1.2029806804774357,0.0,1.402584035165418,-1.080465972895196,-0.31459380665699926,-1.3546334894606427,-0.3282727912850851,0.4039161859858073,-1.2694964820541892,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.2680147887339235,0.0,-0.47189743239210324,0.014344590818874155,1.1420927021043419,1.2527512331146193,-0.3282727912850851,-0.6457459257167191,-0.2953234970644098,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30306,0.31633889360577166,0.0,2.254621065873382,0.5244713767788352,1.3848737868978989,1.6873153535438297,-0.3282727912850851,-0.9217802162465716,0.3154917836389485,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
30318,-0.38813193454819417,0.0,1.402584035165418,-0.009199722379277889,0.9903545241083689,0.9811486578463628,-0.3282727912850851,-0.02370938999312622,-0.41662702871205776,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30305,0.09233664870888852,0.0,-0.5571011354628996,-0.064136453174966,-0.9215465186408914,-0.8114283389241297,0.9553107072229334,0.09291576709203758,0.08243989199656417,33.835697174072266,-84.38911437988281,4,0.67727894,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30306,1.0467809965303907,0.0,-0.47189743239210324,-0.014431791978867231,-1.3767610526288105,0.6009050524708038,2.238894205730952,-0.4630617379654717,1.0813233581689707,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30342,0.9786064002574262,0.0,1.402584035165418,2.2759066752413677,-0.7698083406449184,-2.1694412152654117,-1.6118562897931037,1.1036671284967896,1.0155598977477247,33.882179260253906,-84.37528991699219,3,0.2691243,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.33618938500688794,0.0,-0.47189743239210324,0.8514757267531691,1.1117450665051474,-5.804995925067511e-13,0.9553107072229334,0.015165662368595047,-0.3610530378134765,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30309,1.485046258285162,0.0,-0.3014900262505104,0.42898610658632963,-0.16285562866102624,-1.0830309141923862,-0.3282727912850851,-0.7993362955847682,1.5409756198052345,33.79988479614258,-84.38580322265625,1,0.525583,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
30318,-1.0796171253168334,0.0,-0.6423048385336961,-1.4440948100666553,-0.6787654338473346,-5.804995925067511e-13,1.1400511632580099e-14,0.20954092417720116,-0.9361509037120214,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30342,0.6409798282389356,0.0,-0.3866937293213068,1.0476783367377696,-0.43598434905377775,1.198430718060968,1.1400511632580099e-14,2.619794170603918,0.6552854916624029,33.882179260253906,-84.37528991699219,3,0.2691243,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30309,-0.4303352560505055,0.0,-0.6423048385336961,-0.9431241459059757,-0.9215465186408914,-0.2682231883876168,1.1400511632580099e-14,0.6371665001561346,-0.46630578058587496,33.79988479614258,-84.38580322265625,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30324,-0.19878510942340127,0.0,2.254621065873382,-0.1556976711677795,1.445569058096288,-5.804995925067511e-13,1.1400511632580099e-14,1.078999455387287e-15,-0.21586666498437643,33.81840515136719,-84.3581771850586,1,0.525583,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
