Address,Title_link,Sold date,Sold price,Bedrooms,Bathrooms,Area,Type,Year built,Last remodel year,Heating,Cooling,Parking,Lot,Sunscore,Zestimate,Zestimate range,Last 30 day change
"181 Beacon St APT 2, Boston, MA 02116",https://www.zillow.com/homedetails/181-Beacon-St-APT-2-Boston-MA-02116/59171932_zpid/,Sold 09/17/2019,"$585,000 ",3 bds,2 ba,907 sqft,Apartment,1905,1975,Other,,,,,,,
"116 Charles St UNIT 3, Boston, MA 02114",https://www.zillow.com/homedetails/116-Charles-St-UNIT-3-Boston-MA-02114/59173213_zpid/,Sold 09/17/2019,$2.05M,3 bds,1.5 ba,"1,437 sqft",Condo,1920,1975,Other,,,,,"$2,049,467 ",$1.93M - $2.19M,"-$2,227 (-0.1 %)"
"19 Lake Shore Ct APT 3, Boston, MA 02135",https://www.zillow.com/homedetails/19-Lake-Shore-Ct-APT-3-Boston-MA-02135/59097472_zpid/,Sold 09/16/2019,"$379,000 ",3 bds,2 ba,"9,999 sqft",Apartment,1963,1963,Forced air,,1 space,,Great solar potentialSun Number™: 83.45,,,
"94 Capen St, Boston, MA 02124",https://www.zillow.com/homedetails/94-Capen-St-Boston-MA-02124/59102966_zpid/,Sold 09/16/2019,"$400,000 ",3 bds,1.5 ba,998 sqft,Condo,1990,1990,Forced air,,2 spaces,,,"$399,892 ","$376,000 - $428,000",-$444 (-0.1 %)
"104 Forbes St, Boston, MA 02130",https://www.zillow.com/homedetails/104-Forbes-St-Boston-MA-02130/59132750_zpid/,Sold 09/16/2019,"$725,000 ",3 bds,2 ba,"1,858 sqft",Multiple Occupancy,1880,1880,Forced air,,1 space,,Candidate for a community solar programSun Number™: 22.38,"$754,796 ","$710,000 - $808,000",-$839 (-0.1 %)
"381 W Broadway # 7, Boston, MA 02127",https://www.zillow.com/homedetails/381-W-Broadway-7-Boston-MA-02127/67096136_zpid/,Sold 09/16/2019,"$801,000 ",3 bds,2 ba,"1,165 sqft",Condo,1893,,Forced air,Central,1 space,$291/month,,"$800,784 ","$753,000 - $857,000",-$890 (-0.1 %)
"169 Orange St, Boston, MA 02131",https://www.zillow.com/homedetails/169-Orange-St-Boston-MA-02131/190072286_zpid/,Sold 09/16/2019,"$485,000 ",3 bds,1 ba,"1,175 sqft",Condo,1920,,Forced air,,2 spaces,,Great solar potentialSun Number™: 72.18,"$484,869 ","$456,000 - $519,000",-$539 (-0.1 %)
"36 Alameda Rd UNIT 2, West Roxbury, MA 02132",https://www.zillow.com/homedetails/36-Alameda-Rd-UNIT-2-West-Roxbury-MA-02132/295324443_zpid/,Sold 09/16/2019,"$645,000 ",3 bds,2 ba,"1,355 sqft",Condo,2017,,Forced air,,1 space,,,"$671,707 ","$605,000 - $746,000",+$508 (+0.1 %)
"29-31 Houghton St, Dorchester, MA 02122",https://www.zillow.com/homedetails/29-31-Houghton-St-Dorchester-MA-02122/295325343_zpid/,Sold 09/16/2019,"$606,000 ",3 bds,2 ba,"1,416 sqft",Condo,2017,,Forced air,,2 spaces,,,"$605,836 ","$569,000 - $648,000",-$674 (-0.1 %)
"36 Alameda Rd # 2, Boston, MA 02132",https://www.zillow.com/homedetails/36-Alameda-Rd-2-Boston-MA-02132/2095106884_zpid/,Sold 09/16/2019,"$629,000 ",3 bds,2 ba,"1,355 sqft",Condo,1920,1920,Forced air,Central,,$175/month,,"$628,830 ","$591,000 - $673,000","-$12,760 (-2.0 %)"
"37 Edgewood #37, Roxbury, MA 02119",https://www.zillow.com/homedetails/37-Edgewood-37-Roxbury-MA-02119/2082466428_zpid/,Sold 09/15/2019,"$340,000 ",3 bds,2 ba,"1,267 sqft",Condo,,,,,,,,"$339,975 ","$320,000 - $364,000",
"194 Beacon St APT 2, Boston, MA 02116",https://www.zillow.com/homedetails/194-Beacon-St-APT-2-Boston-MA-02116/59171024_zpid/,Sold 09/13/2019,$4.00M,3 bds,3.5 ba,"2,924 sqft",Multi Family,1880,1978,Forced air,Other,1 space,,,"$3,755,579 ",$3.57M - $3.94M,"-$55,089 (-1.4 %)"
"8 Brooksdale #8, Brighton, MA 02135",https://www.zillow.com/homedetails/8-Brooksdale-8-Brighton-MA-02135/2082275700_zpid/,Sold 09/13/2019,"$699,900 ",3 bds,2 ba,"1,372 sqft",Condo,,,,,,,,"$699,691 ","$644,000 - $756,000",
"8 Rutland Sq # 2, Boston, MA 02118",https://www.zillow.com/homedetails/8-Rutland-Sq-2-Boston-MA-02118/59183300_zpid/,Sold 09/13/2019,$3.62M,3 bds,4 ba,"2,550 sqft",Condo,1875,1989,Forced air,Central,1 space,$477/month,,"$3,623,919 ",$3.33M - $3.91M,"-$4,300 (-0.1 %)"
"28 Copeland St, Boston, MA 02119",https://www.zillow.com/homedetails/28-Copeland-St-Boston-MA-02119/59186197_zpid/,Sold 09/13/2019,"$1,500 ",3 bds,3 ba,"2,100 sqft",Multi Family,1890,2011,Baseboard,Other,6 spaces,,,"$611,736 ","$544,000 - $685,000","+$9,883 (+1.6 %)"
"97 Perkins St # 1, Boston, MA 02130",https://www.zillow.com/homedetails/97-Perkins-St-1-Boston-MA-02130/190073377_zpid/,Sold 09/09/2019,$1.10M,3 bds,3 ba,"1,687 sqft",Condo,1920,,Forced air,Central,1 space,$360/month,,"$1,099,629 ",$1.01M - $1.19M,"-$1,415 (-0.1 %)"
"22 Mount Vernon St # B, Boston, MA 02125",https://www.zillow.com/homedetails/22-Mount-Vernon-St-B-Boston-MA-02125/59101562_zpid/,Sold 09/06/2019,"$645,000 ",3 bds,2 ba,"1,365 sqft",Condo,1995,1995,Other,,2 spaces,,Candidate for a community solar programSun Number™: 22.38,"$644,764 ","$593,000 - $696,000",-$877 (-0.1 %)
"2A Wellington St APT 1, Boston, MA 02118",https://www.zillow.com/homedetails/2A-Wellington-St-APT-1-Boston-MA-02118/2083533275_zpid/,Sold 09/06/2019,"$970,000 ",3 bds,2 ba,"1,265 sqft",Condo,1900,,,,,$336/month,,"$969,645 ","$892,000 - $1.05M","-$1,320 (-0.1 %)"
"6 Brooksdale Rd, Brighton, MA 02135",https://www.zillow.com/homedetails/6-Brooksdale-Rd-Brighton-MA-02135/2096622893_zpid/,Sold 09/06/2019,"$539,900 ",3 bds,2 ba,"1,372 sqft",Condo,1930,,Forced air,Other,1 space,,,"$539,702 ","$497,000 - $583,000","-$240,361 (-30.8 %)"
"148 W 9th St # 5, Boston, MA 02127",https://www.zillow.com/homedetails/148-W-9th-St-5-Boston-MA-02127/2088222110_zpid/,Sold 09/05/2019,$1.07M,3 bds,2 ba,"1,367 sqft",Condo,2019,2019,"Forced air, Heat pump",Central,1 space,$150/month,,"$1,074,597 ","$989,000 - $1.16M","-$1,489 (-0.1 %)"
"754 Centre St APT 10, Boston, MA 02130",https://www.zillow.com/homedetails/754-Centre-St-APT-10-Boston-MA-02130/59133822_zpid/,Sold 09/05/2019,"$710,000 ",3 bds,1 ba,"1,220 sqft",Condo,1900,2005,Forced air,Central,,$545/month,,"$709,733 ","$653,000 - $767,000",-$984 (-0.1 %)
"222 Allandale Rd # B, Mattapan, MA 02130",https://www.zillow.com/homedetails/222-Allandale-Rd-B-Mattapan-MA-02130/59162466_zpid/,Sold 09/05/2019,$1.79M,3 bds,5 ba,"5,224 sqft",Condo,1989,2006,Other,,2 spaces,,,"$1,794,327 ",$1.65M - $1.94M,"-$2,487 (-0.1 %)"
"282 Newbury St APT 10, Boston, MA 02116",https://www.zillow.com/homedetails/282-Newbury-St-APT-10-Boston-MA-02116/59177130_zpid/,Sold 09/04/2019,"$850,000 ",3 bds,1 ba,"9,999 sqft",Apartment,1928,2012,Forced air,,On street,,,,,
"1 Avery St APT 21D, Boston, MA 02111",https://www.zillow.com/homedetails/1-Avery-St-APT-21D-Boston-MA-02111/61319755_zpid/,Sold 09/03/2019,$2.46M,3 bds,2.5 ba,"2,036 sqft",Condo,2001,,Forced air,,1 space,,Great solar potentialSun Number™: 94.38,"$2,464,029 ",$2.27M - $2.66M,"-$3,538 (-0.1 %)"
"70-72 Sudan St, Boston, MA 02125",https://www.zillow.com/homedetails/70-72-Sudan-St-Boston-MA-02125/189975053_zpid/,Sold 09/03/2019,$1.30M,3 bds,1 ba,"3,606 sqft",Multi Family,1905,2014,Other,,,,,"$1,299,541 ",$1.20M - $1.40M,"-$1,917 (-0.1 %)"
"2003 Commonwealth Ave APT 31, Boston, MA 02135",https://www.zillow.com/homedetails/2003-Commonwealth-Ave-APT-31-Boston-MA-02135/59096215_zpid/,Sold 09/03/2019,"$475,000 ",3 bds,1 ba,755 sqft,Multi Family,1925,1985,Baseboard,None,On street,,,"$474,812 ","$437,000 - $513,000",-$682 (-0.1 %)
"146 Beacon St APT 1, Boston, MA 02116",https://www.zillow.com/homedetails/146-Beacon-St-APT-1-Boston-MA-02116/59171768_zpid/,Sold 09/03/2019,$5.63M,3 bds,4.5 ba,"3,733 sqft",Condo,1862,1985,Forced air,Central,2 spaces,"$1,664/month",,"$5,577,109 ",$5.30M - $5.86M,"+$7,121 (+0.1 %)"
"42 8th St APT 1512, Boston, MA 02129",https://www.zillow.com/homedetails/42-8th-St-APT-1512-Boston-MA-02129/67396122_zpid/,Sold 09/03/2019,"$725,000 ",3 bds,2 ba,"1,314 sqft",Condo,1899,,Forced air,,Attached Garage,$957/month,,"$724,714 ","$667,000 - $783,000","-$1,041 (-0.1 %)"
"140 Newton St APT 1, Boston, MA 02135",https://www.zillow.com/homedetails/140-Newton-St-APT-1-Boston-MA-02135/71497084_zpid/,Sold 08/30/2019,"$480,000 ",3 bds,2 ba,"1,053 sqft",Condo,1960,,Forced air,Central,1 space,$492/month,,"$479,821 ","$441,000 - $518,000",-$709 (-0.1 %)
"10 Ellingwood St, Boston, MA 02120",https://www.zillow.com/homedetails/10-Ellingwood-St-Boston-MA-02120/59184841_zpid/,Sold 08/30/2019,"$410,000 ",3 bds,1 ba,"1,535 sqft",Condo,1989,1989,Heat pump,,1 space,,Great solar potentialSun Number™: 94.38,"$409,847 ","$377,000 - $443,000",-$606 (-0.1 %)
"6 Raven St # 1, Boston, MA 02125",https://www.zillow.com/homedetails/6-Raven-St-1-Boston-MA-02125/2093629803_zpid/,Sold 08/30/2019,"$520,500 ",3 bds,1.5 ba,908 sqft,Condo,2017,2017,"Forced air, Wall",Central,,$280/month,,"$520,305 ","$479,000 - $562,000",-$770 (-0.1 %)
"80 Lonsdale St # 2, Boston, MA 02124",https://www.zillow.com/homedetails/80-Lonsdale-St-2-Boston-MA-02124/71497041_zpid/,Sold 08/30/2019,"$465,000 ",3 bds,1 ba,"1,176 sqft",Condo,1890,2011,Forced air,None,,$202/month,,"$464,826 ","$428,000 - $502,000",-$688 (-0.1 %)
"111 Fuller St APT 2, Boston, MA 02124",https://www.zillow.com/homedetails/111-Fuller-St-APT-2-Boston-MA-02124/87797332_zpid/,Sold 08/30/2019,"$430,000 ",3 bds,1 ba,965 sqft,Condo,1910,,Forced air,Central,1 space,$163/month,,"$429,839 ","$395,000 - $464,000",-$636 (-0.1 %)
"50 Fleet St PENTHOUSE 1, Boston, MA 02109",https://www.zillow.com/homedetails/50-Fleet-St-PENTHOUSE-1-Boston-MA-02109/81857291_zpid/,Sold 08/30/2019,$3.02M,3 bds,2.5 ba,"1,855 sqft",Condo,2006,,Forced air,,2 spaces,,,"$3,023,872 ",$2.78M - $3.27M,"-$4,472 (-0.1 %)"
"205 Commonwealth Ave APT 1, Boston, MA 02116",https://www.zillow.com/homedetails/205-Commonwealth-Ave-APT-1-Boston-MA-02116/59170405_zpid/,Sold 08/30/2019,$2.30M,3 bds,2.5 ba,"1,909 sqft",Multi Family,1850,1984,Forced air,Central,,,,"$2,299,142 ",$2.12M - $2.48M,"-$3,401 (-0.1 %)"
"99 Saint Rose St, Boston, MA 02130",https://www.zillow.com/homedetails/99-Saint-Rose-St-Boston-MA-02130/59135385_zpid/,Sold 08/30/2019,"$535,000 ",3 bds,1 ba,"2,290 sqft",Apartment,1905,1905,Forced air,"Central, Other",Attached Garage,,,,,
"45 Coffey St UNIT 1, Boston, MA 02122",https://www.zillow.com/homedetails/45-Coffey-St-UNIT-1-Boston-MA-02122/239892867_zpid/,Sold 08/29/2019,"$699,000 ",3 bds,3 ba,"2,100 sqft",Condo,2015,,Forced air,,2 spaces,,Great solar potentialSun Number™: 91.18,"$698,753 ","$643,000 - $755,000","-$1,031 (-0.1 %)"
"1 Franklin St UNIT 3404, Boston, MA 02110",https://www.zillow.com/homedetails/1-Franklin-St-UNIT-3404-Boston-MA-02110/246887148_zpid/,Sold 08/29/2019,$3.50M,3 bds,3 ba,"1,754 sqft",Condo,2016,,Forced air,Central,Attached Garage,"$2,201/month",,"$3,498,765 ",$3.22M - $3.78M,"-$5,162 (-0.1 %)"
"60 Sullivan St # 2, Boston, MA 02129",https://www.zillow.com/homedetails/60-Sullivan-St-2-Boston-MA-02129/81856064_zpid/,Sold 08/29/2019,"$950,000 ",3 bds,2 ba,"1,434 sqft",Condo,1948,,Forced air,,,$220/month,Great solar potentialSun Number™: 91.6,"$949,664 ","$874,000 - $1.03M","-$1,402 (-0.1 %)"
"45 Coffey St UNIT 2, Boston, MA 02122",https://www.zillow.com/homedetails/45-Coffey-St-UNIT-2-Boston-MA-02122/239892868_zpid/,Sold 08/29/2019,"$699,000 ",3 bds,3 ba,"2,097 sqft",Condo,2015,2015,Forced air,,2 spaces,$187/month,,"$698,753 ","$643,000 - $755,000","-$1,031 (-0.1 %)"
"9 Whitfield St APT 3, Boston, MA 02124",https://www.zillow.com/homedetails/9-Whitfield-St-APT-3-Boston-MA-02124/2084118223_zpid/,Sold 08/28/2019,"$379,900 ",3 bds,1 ba,885 sqft,Condo,1905,,,,,$200/month,Great solar potentialSun Number™: 88.2,"$379,773 ","$349,000 - $410,000",-$559 (-0.1 %)
"9 Whitfield St # 3, Boston, MA 02124",https://www.zillow.com/homedetails/9-Whitfield-St-3-Boston-MA-02124/81856253_zpid/,Sold 08/28/2019,"$379,900 ",3 bds,1 ba,885 sqft,Condo,1905,2006,Forced air,Central,,$200/month,,"$379,773 ","$349,000 - $410,000",-$559 (-0.1 %)
"77 Sawyer Ave # 3, Boston, MA 02125",https://www.zillow.com/homedetails/77-Sawyer-Ave-3-Boston-MA-02125/59101780_zpid/,Sold 08/28/2019,"$481,000 ",3 bds,1 ba,"1,250 sqft",Condo,1905,1988,Baseboard,Other,On street,$200/month,,"$480,840 ","$442,000 - $519,000",-$707 (-0.1 %)
"68 G St # 2, South Boston, MA 02127",https://www.zillow.com/homedetails/68-G-St-2-South-Boston-MA-02127/113390048_zpid/,Sold 08/28/2019,$1.00M,3 bds,2 ba,"1,637 sqft",Multi Family,1902,,Forced air,Other,1 space,,,"$999,667 ","$920,000 - $1.08M","-$1,472 (-0.1 %)"
"145 Farragut Rd APT 2, South Boston, MA 02127",https://www.zillow.com/homedetails/145-Farragut-Rd-APT-2-South-Boston-MA-02127/2114895925_zpid/,Sold 08/27/2019,"$534,000 ",3 bds,1 ba,850 sqft,Apartment,1946,,,,,,,,,
"19 Salem St, Boston, MA 02129",https://www.zillow.com/homedetails/19-Salem-St-Boston-MA-02129/2143014785_zpid/,Sold 08/27/2019,"$610,000 ",3 bds,3 ba,"2,020 sqft",Multi Family,1870,2015,Forced air,Other,,,,"$609,809 ","$561,000 - $659,000",-$895 (-0.1 %)
"166 Boston St # 2, Boston, MA 02125",https://www.zillow.com/homedetails/166-Boston-St-2-Boston-MA-02125/59212478_zpid/,Sold 08/26/2019,"$625,000 ",3 bds,1 ba,"1,140 sqft",Condo,1926,2000,Other,,,$200/month,Great solar potentialSun Number™: 71.98,"$624,817 ","$575,000 - $675,000",-$915 (-0.1 %)
"527 Bennington St # 2, Boston, MA 02128",https://www.zillow.com/homedetails/527-Bennington-St-2-Boston-MA-02128/2086574178_zpid/,Sold 08/26/2019,"$534,000 ",3 bds,2 ba,990 sqft,Condo,1900,,,,,$175/month,,"$533,843 ","$491,000 - $577,000",-$782 (-0.1 %)
"35 Concord Square #PH, Boston, MA 02118",https://www.zillow.com/homedetails/35-Concord-Square-PH-Boston-MA-02118/2082970098_zpid/,Sold 08/26/2019,$3.52M,3 bds,4 ba,"2,530 sqft",Condo,,,,,,,,"$3,523,969 ",$3.24M - $3.81M,"-$5,164 (-0.1 %)"
"190 W Springfield St # 1, Boston, MA 02118",https://www.zillow.com/homedetails/190-W-Springfield-St-1-Boston-MA-02118/59210966_zpid/,Sold 08/26/2019,$1.26M,3 bds,2 ba,"1,616 sqft",Condo,1889,2000,Other,,,,,"$1,496,312 ",$1.38M - $1.62M,"+$1,197 (+0.1 %)"
"111 Fuller St APT 3, Boston, MA 02124",https://www.zillow.com/homedetails/111-Fuller-St-APT-3-Boston-MA-02124/87797015_zpid/,Sold 08/26/2019,"$455,000 ",3 bds,1 ba,965 sqft,Condo,1910,,Other,,1 space,$163/month,,"$454,866 ","$418,000 - $491,000",-$667 (-0.1 %)
"9 Rowell St # 1, Boston, MA 02125",https://www.zillow.com/homedetails/9-Rowell-St-1-Boston-MA-02125/2109121414_zpid/,Sold 08/23/2019,"$415,000 ",3 bds,1 ba,"1,100 sqft",Condo,1921,,Forced air,Central,,$140/month,,"$414,903 ","$382,000 - $448,000",-$604 (-0.1 %)
"21 Follen St APT 1, Boston, MA 02116",https://www.zillow.com/homedetails/21-Follen-St-APT-1-Boston-MA-02116/59179230_zpid/,Sold 08/22/2019,$1.61M,3 bds,2 ba,"1,464 sqft",Apartment,1900,2014,Other,Central,1 space,,,,,
"1 Avery St APT 25A, Boston, MA 02111",https://www.zillow.com/homedetails/1-Avery-St-APT-25A-Boston-MA-02111/62550784_zpid/,Sold 08/22/2019,$2.60M,3 bds,3 ba,"2,242 sqft",Condo,2000,,Forced air,,Attached Garage,"$3,343/month",,"$2,594,449 ",$2.39M - $2.80M,"-$3,767 (-0.1 %)"
"190 Sydney St APT D, Boston, MA 02125",https://www.zillow.com/homedetails/190-Sydney-St-APT-D-Boston-MA-02125/68005294_zpid/,Sold 08/21/2019,"$780,000 ",3 bds,2.5 ba,"1,795 sqft",Condo,2004,,Forced air,,1 space,$198/month,,"$779,850 ","$717,000 - $842,000","-$1,130 (-0.1 %)"
"97 Child St # 2, Boston, MA 02136",https://www.zillow.com/homedetails/97-Child-St-2-Boston-MA-02136/2084759062_zpid/,Play video iconVideo Walkthrough,"$675,000 ",3 bds,3.5 ba,"2,397 sqft",Condo,1870,1870,Forced air,Central,,$175/month,,"$674,870 ","$621,000 - $729,000",-$977 (-0.1 %)
"34 Cedar St # 2, Boston, MA 02119",https://www.zillow.com/homedetails/34-Cedar-St-2-Boston-MA-02119/59185761_zpid/,Sold 08/20/2019,"$655,000 ",3 bds,1.5 ba,"1,300 sqft",Condo,1900,2005,Baseboard,Central,Off street,,,"$654,887 ","$602,000 - $707,000",-$946 (-0.1 %)
"225 W Canton St # 1, Boston, MA 02116",https://www.zillow.com/homedetails/225-W-Canton-St-1-Boston-MA-02116/239893555_zpid/,Sold 08/20/2019,$1.95M,3 bds,3 ba,"1,609 sqft",Condo,1890,,Forced air,,2 spaces,,Great solar potentialSun Number™: 86.38,"$1,949,664 ",$1.79M - $2.11M,"-$2,817 (-0.1 %)"
"25-27 South St UNIT 1, Boston, MA 02130",https://www.zillow.com/homedetails/25-27-South-St-UNIT-1-Boston-MA-02130/113388807_zpid/,Sold 08/19/2019,"$850,000 ",3 bds,2 ba,"1,503 sqft",Condo,1925,2010,Forced air,,2 spaces,$200/month,,"$849,870 ","$782,000 - $918,000","-$1,225 (-0.1 %)"
"84 Roseclair St APT 1, Boston, MA 02125",https://www.zillow.com/homedetails/84-Roseclair-St-APT-1-Boston-MA-02125/63711763_zpid/,Sold 08/19/2019,"$547,500 ",3 bds,1 ba,"1,000 sqft",Multi Family,1880,2000,Forced air,Other,1 space,,,"$547,294 ","$504,000 - $591,000",-$759 (-0.1 %)
"36 Dwight St, Boston, MA 02118",https://www.zillow.com/homedetails/36-Dwight-St-Boston-MA-02118/59210867_zpid/,Sold 08/19/2019,$2.80M,3 bds,3.5 ba,"2,614 sqft",Condo,1869,1869,Forced air,Central,,$391/month,,"$2,799,574 ",$2.58M - $3.02M,"-$4,036 (-0.1 %)"
"39 Cottage St # 2, East Boston, MA 02128",https://www.zillow.com/homedetails/39-Cottage-St-2-East-Boston-MA-02128/90136285_zpid/,Sold 08/19/2019,"$759,000 ",3 bds,3 ba,"1,438 sqft",Condo,2007,2007,Forced air,Central,1 space,$25/month,,"$758,884 ","$698,000 - $820,000","-$1,094 (-0.1 %)"
"7 Dorr St, Boston, MA 02119",https://www.zillow.com/homedetails/7-Dorr-St-Boston-MA-02119/239893019_zpid/,Sold 08/16/2019,"$817,000 ",3 bds,2.5 ba,"1,715 sqft",Condo,2015,,Forced air,,,,,"$816,925 ","$760,000 - $882,000","-$1,169 (-0.1 %)"
"588 Adams St # 3, Boston, MA 02122",https://www.zillow.com/homedetails/588-Adams-St-3-Boston-MA-02122/2083800488_zpid/,Sold 08/16/2019,"$470,000 ",3 bds,2 ba,"1,195 sqft",Condo,1898,,,,,$210/month,,"$469,956 ","$437,000 - $508,000",-$673 (-0.1 %)
"131 King St # 3, Boston, MA 02122",https://www.zillow.com/homedetails/131-King-St-3-Boston-MA-02122/2097658986_zpid/,Sold 08/16/2019,"$495,000 ",3 bds,1 ba,"1,025 sqft",Condo,1925,1925,Gas,None,On street,$200/month,,"$494,954 ","$460,000 - $535,000",-$708 (-0.1 %)
"300 Pier 4 Blvd # 5C, Boston, MA 02210",https://www.zillow.com/homedetails/300-Pier-4-Blvd-5C-Boston-MA-02210/2086314210_zpid/,Sold 08/16/2019,$5.90M,3 bds,3 ba,"2,020 sqft",Condo,2019,2019,Forced air,Central,,"$4,250/month",,"$5,899,459 ",$5.49M - $6.37M,"-$8,444 (-0.1 %)"
"42 W Eagle St, Boston, MA 02128",https://www.zillow.com/homedetails/42-W-Eagle-St-Boston-MA-02128/63530587_zpid/,Sold 08/16/2019,"$649,900 ",3 bds,2 ba,800 sqft,Condo,1920,2019,Other,,1 space,,Great solar potentialSun Number™: 93.8,"$649,840 ","$604,000 - $702,000",-$930 (-0.1 %)
"428 Medford St APT 14, Boston, MA 02129",https://www.zillow.com/homedetails/428-Medford-St-APT-14-Boston-MA-02129/59212374_zpid/,Sold 08/16/2019,$1.05M,3 bds,2.5 ba,"2,023 sqft",Condo,1998,1999,Forced air,,1 space,,,"$1,049,903 ","$976,000 - $1.13M","-$1,503 (-0.1 %)"
"7 Hatch St # 3, South Boston, MA 02127",https://www.zillow.com/homedetails/7-Hatch-St-3-South-Boston-MA-02127/87793683_zpid/,Sold 08/15/2019,"$635,000 ",3 bds,1 ba,957 sqft,Condo,1905,,Other,,On street,$225/month,,"$634,954 ","$591,000 - $686,000",-$907 (-0.1 %)
"2 Mendell Way, Boston, MA 02130",https://www.zillow.com/homedetails/2-Mendell-Way-Boston-MA-02130/118324048_zpid/,Sold 08/15/2019,"$900,000 ",3 bds,2.5 ba,"1,499 sqft",Condo,1996,,Forced air,,1 space,,Candidate for a community solar programSun Number™: 22.38,"$899,953 ","$837,000 - $972,000","-$1,282 (-0.1 %)"
"144 Cummins Hwy # 1, Boston, MA 02131",https://www.zillow.com/homedetails/144-Cummins-Hwy-1-Boston-MA-02131/2084955462_zpid/,Sold 08/15/2019,"$490,000 ",3 bds,1 ba,"1,100 sqft",Condo,1905,,,,,$181/month,,"$489,964 ","$456,000 - $529,000",-$700 (-0.1 %)
"301 Savin Hill Ave # 1, Boston, MA 02125",https://www.zillow.com/homedetails/301-Savin-Hill-Ave-1-Boston-MA-02125/63709370_zpid/,Sold 08/14/2019,"$627,300 ",3 bds,2 ba,"1,140 sqft",Condo,1905,2016,Forced air,Central,On street,,,"$627,267 ","$583,000 - $677,000",-$894 (-0.1 %)
"128 Beacon St UNIT B, Boston, MA 02116",https://www.zillow.com/homedetails/128-Beacon-St-UNIT-B-Boston-MA-02116/71546464_zpid/,Sold 08/14/2019,$5.45M,3 bds,4 ba,"3,498 sqft",Condo,1899,2005,Forced air,Central,2 spaces,"$3,597/month",,"$5,449,719 ",$5.07M - $5.89M,"-$7,763 (-0.1 %)"
"40 Chestnut Ave # 202, Boston, MA 02130",https://www.zillow.com/homedetails/40-Chestnut-Ave-202-Boston-MA-02130/123851124_zpid/,Sold 08/12/2019,"$732,000 ",3 bds,2 ba,"1,200 sqft",Condo,2013,2013,Forced air,,1 space,,,"$726,991 ","$676,000 - $785,000","-$1,031 (-0.1 %)"
"7 Rowell St # 3, Boston, MA 02125",https://www.zillow.com/homedetails/7-Rowell-St-3-Boston-MA-02125/71497305_zpid/,Sold 08/09/2019,"$465,000 ",3 bds,1.5 ba,"1,130 sqft",Condo,1905,,Forced air,,,,,"$465,022 ","$432,000 - $502,000",-$654 (-0.1 %)
"1 Franklin St PENTHOUSE 4E, Boston, MA 02110",https://www.zillow.com/homedetails/1-Franklin-St-PENTHOUSE-4E-Boston-MA-02110/246887264_zpid/,Sold 08/09/2019,$9.47M,3 bds,4.5 ba,"3,435 sqft",Condo,2016,,Forced air,,2 spaces,,Great solar potentialSun Number™: 94.38,"$9,475,464 ",$8.81M - $10.23M,"-$13,337 (-0.1 %)"
"167 Poplar St APT 2B, Boston, MA 02131",https://www.zillow.com/homedetails/167-Poplar-St-APT-2B-Boston-MA-02131/2083729784_zpid/,Play video iconVideo Walkthrough,"$799,000 ",3 bds,3 ba,"2,102 sqft",Condo,2019,2019,Forced air,Central,2 spaces,$336/month,,"$799,055 ","$743,000 - $863,000","-$1,122 (-0.1 %)"
"37 Hawthorne St, Boston, MA 02119",https://www.zillow.com/homedetails/37-Hawthorne-St-Boston-MA-02119/63042391_zpid/,Sold 08/08/2019,"$625,000 ",3 bds,2 ba,"1,668 sqft",Condo,2002,2002,Other,,1 space,,Great solar potentialSun Number™: 80.98,"$625,043 ","$581,000 - $675,000",-$877 (-0.1 %)
"2 Avery St APT 27C, Boston, MA 02111",https://www.zillow.com/homedetails/2-Avery-St-APT-27C-Boston-MA-02111/61319899_zpid/,Sold 08/08/2019,$3.20M,3 bds,3.5 ba,"2,707 sqft",Condo,1999,,Forced air,Other,2 spaces,"$4,131/month",,"$3,200,221 ",$2.98M - $3.46M,"-$4,493 (-0.1 %)"
"528 Columbus Ave APT 3, Boston, MA 02118",https://www.zillow.com/homedetails/528-Columbus-Ave-APT-3-Boston-MA-02118/239893604_zpid/,Sold 08/08/2019,$2.38M,3 bds,2.5 ba,"1,882 sqft",Condo,1900,,Forced air,Central,,$296/month,Great solar potentialSun Number™: 93.58,"$2,376,664 ",$2.21M - $2.57M,"-$3,337 (-0.1 %)"
"1565 River St # 2, Boston, MA 02136",https://www.zillow.com/homedetails/1565-River-St-2-Boston-MA-02136/246886964_zpid/,Sold 08/07/2019,"$322,500 ",3 bds,1 ba,"1,002 sqft",Condo,1910,,Other,,,,,"$322,528 ","$300,000 - $348,000",-$452 (-0.1 %)
